,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
61259,a3f898781ae7fe0f,"In this case, dozens of third-party reliable sources would be turned up for each of the volleyball players you've nominated.",0,0,0,0,0,0
56710,978b11ab05fd94a3,I am sorry. Please don't block me.,0,0,0,0,0,0
120603,852284e205be7ac8,""":::I wouldn't agree with the """"my definition"""" statement, as while they do retain aspects of the main game, they don't (to my knowledge) expand upon those aspects with new elements. I don't doubt that EA calls them spinoffs, but I do doubt that EA uses the term spinoff correctly, and by Wikipedia policy, if EA calls them spinoffs, they're spinoffs if EA calls them spinoffs, EA calls them spinoffs.  (talk|Contribs) 
""",0,0,0,0,0,0
105683,3574c6d0c527fe8a,""" Go fuck yourselves and hope you never try to """"edit"""" me in real life.""",1,0,1,0,1,0
26684,46b11188d4c70413,SUCK YOU SUCK YOU SUCK,1,0,1,0,1,0
145091,1717508700f62e26,"YOU MY FRIEND DELTED MY EDIT, NOW U CAN SUCK MY COCK",1,0,1,0,1,0
12917,2236ecea5684602f,"Will do so.
And someone really needs to write something real about the festival.
No doubt there are famous gigs, artists breaking after Hultsfred,
a general, lasting effect on music in Sweden and so on ...",0,0,0,0,0,0
153835,a39088e23b9315db,"""

Relentless Bias
From [WP:DRV]]
""""Keep deleted and plow a ton of salt under - There is nothing encyclopedic to say about this person, and the content of the article was essentially """"ha ha look at this guy he's funny-looking and he's a sex offender, OMGWTFBBQ LOLLERSKATES."""" It's a juvenile and pathetic attack page.""""

This is an unjustifiable claim and I find it disgusting and hypocritical that you say this after your ridiculous tirade against the supposed lack of factual verification in the actual article. If you go to so much effort to make enforce verification on other people, how dare you make such ridiculous claims? I thought that administrators were meant to be pillars of the community, not detractors and hypocrites.  """,1,0,0,0,0,0
148245,492e0db0848ad87f,"Now that you have added a fair-use rationale for its specific use and plan to attach it to the paragraph discussing her role on the show, please feel free to add the image back.  I don't think you are worried about a 3RR violation here, but just in case you are, it would not be a 3RR violation for you to add it back (provided it is not to the infobox).",0,0,0,0,0,0
123354,93cc15a27bcb0c7a,"""

 TYPICAL COMMUNIST CENSORSHIP. WIKIPEDIA SHOULD NOT LET TRANNY PSYCHOPATHS CONTROL THEIR ARTICLES! THESE PEOPLE SHOULD BE LOCKED AWAY IN A NUT HOUSE! 

This is why Wikipedia is a joke and can never be trusted.
It is extremely silly for Wikipedia to label a male transvestite as a """"she."""" It is impossible to change one's sex, you idiotic communist pieces of shit. Science trumps your bizarre fundamentalist socialist religion. Stop enabling people who suffer from gender identity disorder. It is harmful to their health.

I fully expect to be maligned as """"transphobic"""" or some other such nonsense for speaking the truth, because that is a common tactic you people use to silence your critics.""",1,0,1,0,1,1
100211,187aa645feeba1da,hitler was a duechebag,1,0,0,0,1,0
13354,23481947cd021dcb,"You fucking chink, i hope you die of cancer like your grandmother did. fucking jack off, get the fuck off the internet.",1,0,1,1,1,0
87236,e960ec7ff18805da,"He also exaggerates, claiming that my edits are vandalizing and abusive, when in fact I was only trying to improve a couple articles, which he then reverted, for no reason other than to prove a point (disrupting wikipedia to prove a point isn't allowed on wikipedia), even if it meant WORSENING the state of an article and re-implementing broken links, bad disambiguations, and incomplete information.  Netscott has done more harm to wikipedia than good, and thus for this reason, if you block me and not him, then you must either block both of us or block none of us. }}",0,0,0,0,0,0
123335,93b7ae7bf02b5f77,"This idiot 

How can you possibly know what I OWN and Don't OWN? Obviously NOT because YOU seem to think that you are God's seeing eye and can see what I own. Pathetic that a lonely virgin Canadian has the balls to say what I OWN and Don't OWN.   I will be taking this matter through the proper channels to get you removed from your wreckless position. Have fun playing god and thinking you know what people own. P.s. I do OWN all of those pictures bitch .",1,0,1,0,1,0
51400,898395f0558e5cc3,"""

 Date of Establishment? 

When was this award established?  SECNAVINST 1650.1H gives authorization as """"Navy Department General Order No. 10 of 28 January 1948"""".  Kerrigan says it was authorized on Jan 22, 1947.  The article's infobox currently say's 1946, but gives no source (I believe that's the date of the Army of Occupation Medal's establishment).  I'm going to remove the 1946 bit for now.  It's possible one date was when the award was created, and a later date is when the details and award criteria were hammered out, but I don't know which is which.    """,0,0,0,0,0,0
126519,a4b4eec8f5ad976a,"""

 The Things I Added... 

...were NOT VOD services.  And, furthermore, I worked hard to Wiki-ize the """"ethnic"""" channels list, only to have it all reverted for no reason.  You guys suck.66.177.73.86  """,1,0,1,0,1,0
147754,414340cb8e17e3cd,"""

YOU MAKE ME WANT TO PUKE! THE WAY YOU ACT, YOU FAG! Suspicion """,1,0,0,0,1,0
134017,cccf8bf2cb819dea,"Wow, I hope it doesn't come to the firing squads and executions as a summary. You are still going to have to make on-going changes to the article to keep it relevant, especially in the Political Positions section. It seems a rather daunting task to separate the person from the role when talking about a politician. Especially one who appears to have taken position on some highly controversial issues in a country as divided as Ukraine is today. I don't know about you but I think it rather short-sighted to deny the Russian language its special role in Ukraine. Imagine the French Canadians reaction if French were to be deprived of its status. 71.39.6.142",0,0,0,0,0,0
7651,145a34b03a232627,Snakes on a Plane comic in college newspaper,0,0,0,0,0,0
73304,c4218f9d6b3d4c47,fuck you i will edit anything,1,0,1,0,1,0
141703,f62778553129cdba,"Nothing personal Rod, but you really are a stupid turd",1,0,0,0,1,0
9745,19d11aeba0ccc505,Your question at the Help desk,0,0,0,0,0,0
27548,48eb25a8b972f235,"FUCK YOU 

FUCK YOU ASSHOLE",1,1,1,0,1,0
59574,9f88217010588fd9,", 12 November 2013 (UTC)

Ok, I've managed to load the reference, the website was apparently down earlier, and I've checked the equation. Oberth uses 'c' for the relative exhaust velocity (and slightly weirdly/elegantly) he uses a negative number for it; it's a different equation to yours. Oberth also takes the time to explain what it all means, whereas you've just plonked an equation down in the article.

If you copy his equation better, and fixed up the diagram to match, and explained what the symbols mean, and what the implications are, that would be OK for inclusion.  14:08",0,0,0,0,0,0
107965,411b8b9ab28d4a83,better change that to nerd man,1,0,0,0,0,0
93963,fb426f93fbe5bc50,"""

 Please do not vandalize pages, as you did with this edit to Sawiri, Lebanon. If you continue to do so, you will be blocked from editing.  '''rolls''' """,0,0,0,0,0,0
131708,c0b4f737d7219e92,"Last warning to you, Zanimum! Any more talkback, and you will suffer at my merciless wrath!",1,0,0,0,0,0
78993,d363817ef63b9e18,""":: , I am not going to make this a personal dispute, or continue to argue.  If you feel Hanson's work is inappropriate, ask for a peer review.  This not the time or place to hold a dissertation or discussion on introduction into proper academic conduct.   I would advise you to read Norman J. Wilson's work, """"History in Crisis? Recent Directions in Historiography"""" and then we could discuss this.  If you feel that (cf. WP:RS#Beware_false_authority has been abused by the use of Hanson's work in this article, again, bring it to Kirill in the Military Group, or ask for a peer review.  I don't find bad scholarship amusing - what I find sadly amusing is that you persist in attacking me personally rather than simply proposing edits with more appropriate authors or more relevant historians if you feel such are needed.   I am trying my best to work on the article, and not indulge in personal disagreements or arguments over whether your degree trumps my degree.  I don't believe that bad scholarship has taken place here.  If you do, please bring it to Kirill - or more to the point, propose a rewrite with better sources!  While the rest of us are honestly trying to rewrite and improve, I don't see anything from you but personal attacks.  I won't go that route.  Again, please read J. Wilson's work, and we can talk somewhere else about trends in Historiography.  This space is for those who wish to work on this article.  If you feel you have better sources, my goodness, use them to simply write a suggested rewrite for the section of the article we are working on, post it here, and let everyone discuss it, as I did with my suggestions.    

""",0,0,0,0,0,0
24145,3fcab0414c9c67fd,"Hey asshole, 

I'll add whatever I want aobut Edison New Jersey because this is Wikipedia.",1,0,1,0,1,0
14317,25d0c117287b9a2b,. Probable Hadji Dimovo. Location unknown. No time to check.,0,0,0,0,0,0
86856,e85169112b781f0a,"As I stated on my talk page: Thank you for explaining your edits, and I see your point about the Brad Pitt and Angelina Jolie articles. Not a claim, as you can see. And though I have seen other Wikipedia biography articles include personal life information in their leads without their being any kind of opinion on removing it, it is no doubt that, in some of these cases, it is because those things are notable or are aspects of the person's life that have been significantly discussed in reliable sources. For example, Leonardo DiCaprio's environmentalism is not only a part of his personal life but has also received significant media attention.  

I will not challenge you on this any further, although I still do believe that a person's personal life should be summarized in the lead in some form...seeing as I feel that leads should adequately summarize a topic. 

Oh, and thanks for taking care of the fear of flying issue as well.",0,0,0,0,0,0
56794,97c5a04d418f52fd,Fuck off... 85.73.224.212,1,0,1,0,0,0
51596,8a02d65e1b33fbf1,"See WP:BIO. 67.67.219.223  

He's written two books, and people have said on this talk page that they've come here looking for information about him. That would seem to make him notable. I did read the notable article. My revision added information and many sources, and he's been the subject of quite a few interviews, etc. I would like to revert back to the previous revision...",0,0,0,0,0,0
107636,3f6568c1d5dfb5a1,"Please stop removing my links. InfoStor articles are well-researched and vendor neutral. The add to the body of knowledge regarding each subject.
Thanks,
Ann Silverthorn",0,0,0,0,0,0
87376,e9c794cb9cd22871,"You are full of (sh)it. 

What is blatent or nasty about autofellatio?  Nothing, it's a natural thing, or at least as natural as taking it up the butt.  Listen Butt Pirate, if you have a problem with a perfectly natural activity.  Maybe you should look into your own nasty and blatent habits, like shit packing, or perhaps rump riding.  Maybe you prefer sucking another person's man banana?  The bottom line is this Dipshit, while what I did was definitely vandalism, and hilariously funny, it was neither blatent or nasty.  Much like your own disgusting practices or personal hobbies, it has a listing on Wikipedia, and WP:NOT censored for minors.

Thank you.  Good night.",1,0,0,0,0,0
141235,f3a29ce1b2291220,"At this point, I do not think it matters.  The issue started with claims like the ministerial license is a fabrication intended to smear Arnold Murray, so, I got a copy from the Benton County Arkansas Clerk's Office, uploaded and sourced it, but the other user deleted the reference anyway and other negative information.  Parts of the article are disjointed sentences that do not make sense.  I noticed that some of the info was restored but it was deleted again by the same user.",0,0,0,0,0,0
159281,fb726deec64157bd,"LoL!! 

you're GAY!! you will never know how good it feels to fuck a woman up the ass!!",1,1,1,0,1,1
32977,57c1d72378c6446c,"IRS notice 

Please do not revert our page. The IRS owns that talk page. We use this IP address, even if Crissic own it.

Kristina Gonzalez
Inland Revenue Service,
http://www.irs.gov

2602:FFEA:1:131:0:0:0:D348",0,0,0,0,0,0
25495,437f0f665df8dabd,(well duh i mean its gay who cares about his sexuality)penis penis penis i cannot be silenced,1,0,0,0,0,1
76199,cbf9476175d1c998,"""

Notes
 General/investigative training course reference contains a single line on the course.  If that is all there is on """"Sharpening Your Teeth,"""" then that topic is not of encyclopedic interest. There needs to be substantial discussion in a reliable source, or I am not bringing it in.   
 Unclear to me what """"Systemic investigations/Special Ombudsman Response Team"""" reference has to do with general bio as Ombudsman.
 Note - I would appreciate it you would bring reliable sources discussing negatives. NPOV does not mean, not negative, and nobody is perfect. Some of us have glaring flaws, even. including me.   

""",0,0,0,0,0,0
22716,3bfc45b83e7914c5,"What Could Someone LIke You Possibly Know About Anything? 

Go play with your girlfriends ditz.",1,0,0,0,0,0
118726,7a7ed691a45b9752,"""

 Well then... 

If you won't be on tomorrow *sob*, I better give you this now. *HUG BIG HUG*. Speeking of giving you things, excited about your birthday? 

Love you,  Θ """,0,0,0,0,0,0
121549,8a4ef574e2881421,"Oh god, why don't you just fuck of and die of GAIDS? -",1,1,1,0,1,0
50102,85e97c96c1e82992,"""

Much appreciated River. I'll name it after you as a mark of respect. Can you flush these things when they get too big or is that just alligators?
Thanks 20 (email) """,0,0,0,0,0,0
135144,d2e1792c8f7659f8,"BS 

I had my eyebrow raised the whole way through this article. The references (practically everything before the 20th century) are suspicious. All the other comments on this discussion page reassure me that my judgment isn't off. It's somewhat convincing that there are large scale electrical effects due to geological forces, but that seems orders of magnitude away from being able to bury some disks anywhere in the world and get free useful current. I'm calling chemical effects on this one. This article needs some attention",0,0,0,0,0,0
128893,b14d513271a8b7fa,"FFS 

You sad little cock muncher.",1,0,1,0,1,0
52999,8da72f47e1a7a212,hahah death to this war criminal ! 188.23.179.183,1,0,0,1,0,0
142751,fb7a291996b03b2c,", I just want to be left alone can't you fucking understand that?",1,0,0,0,0,0
132358,c44768d7cf23cc14,"yadavs are kshatriyas 

wht the hell happend to previous stuff written in the wiki which well defined yadavs,know some anti yadavs have edited the stuff and added whole new crap,mentoning yadavs as shudras is funny shit....some fuckin moron must hv done this..",1,0,1,0,1,0
45229,78ec6309cf652feb,Some times thinks hes invincible and punches himself in the face repeatedly. Non religious and hates everyone.,1,0,0,0,0,0
35321,5e5592406c272785,"Dumb Liberals 

Liberals suck.  I will beat you at tanks anytime you swastika wearing freak.  Sieg Heil.",1,1,1,0,1,0
71276,bec91c8d2e1877c7,"Kingston a Free Trader? Cite? 

Kingston a Free Trader? Cite?",0,0,0,0,0,0
151174,78aea22eee2d8878,"""

Ha ha! It was a struggle to write a serious straight-faced answer, to be honest! Methinks he has been reading stories like this one. Adrian M. H. """,0,0,0,0,0,0
29008,4cda3e2b2b3abc2b,I mean in our discussions of them.,0,0,0,0,0,0
128049,ace34b7db25a861b,"are you retarded? 

how did I attack an editor? Grow a brain, numnut.",1,0,0,0,0,0
40501,6c180cc90adcf6f8,"Losing Virginity ==
Brett Ratner lost his virginity to a parapalegic who was hanging from a tree.  It's actually true, would be interesting to add a bit to the article about it.  Here's a reference:  75.127.214.162  

==",0,0,0,0,0,0
67440,b4720bbd6836bf41,"Please stop. If you continue to blank or remove content from Wikipedia, as you did to Willy, you will be blocked from editing Wikipedia.   A link to the edit I have reverted can be found here: link. If you believe this edit should not have been reverted, please contact me.",0,0,0,0,0,0
27128,47c8b8b373c4aecb,"""Email from User:HabsMTL to User: Phenomenon8980. 
Yo. What in heaven's name is your problem with Rm994? He's just trying to explain to you how to properly edit a page on WP. Instead, you practically """"spit"""" in the guy's face. So, in response to your actions, I will """"spit"""" in your face and then you can tell me how it feels afterwards because you deserve it you motherfucker!!!! DO NOT BUG Rm994 EVER AGAIN, YOU HEAR ME YOU SOB? HabsMTL

I am writing on behalf of Phenomenon8980. He has not contacted   

""",1,0,1,0,1,0
50013,85aee5f015eb2127,"""This is a good, if dated, article on plans for large scale exploitation of the high plains aquifer to provide fresh water to the rapidly growing cities of the southwest and the problems with Texas's """"right of capture"""" policy for groundwater.   Sat Jul  8 15:09:55 CDT 2006

""",0,0,0,0,0,0
15725,29868e2b5856bb37,Why do you wanna delete that? i want to tell everybody about Bonjo! you are nasty and cruel! (  ),1,0,0,0,1,0
55072,932a823757025aaa,"fuck you cooperate scumbag
Why not delete the article if you know it is utter cooperate fabrication?   Wikipedia is dying with a Red Bull Vodka articles like the above edited going through.   It's pretty sad.   There're thousands of journals proving everything stated in that article wrong.   Every time I take the time to disprove an article though, some cooperate asshole like you comes along and changes it back, so why waste time.     No one even read the accreditation of the papers referenced for that article, but you discredited what is true in a few seconds.   Cooperate scumbag.",1,0,1,0,1,0
18665,313e0e803e9bb7ed,"LOL! You and your king ,lol, can be neutral as fuck! But that won't save you if someone would like to put shit on you. So better don't threatning me and shut the fuck up!",1,0,1,0,0,0
109005,46d1f10825a9fb57,"2004

Where did somebody get that image? It is not the dvd cover to BB 2004 I have the dvd its HBK and HHH. I dont know how to change it can someone help me?",0,0,0,0,0,0
99544,14887eb5e87423f1,"""

For starters, please have a look at our prohibition against original research, particularly the section entitled """"Synthesis of published material that advances a position"""".    """,0,0,0,0,0,0
67443,b4753614fe756c7f,"Hello 

I have just blocked you (and your opponent) for 24 hours for violating Wikipedia's rule against reverting an article more than three times in a 24 hour period, which you can review here.  Edit warring is harmful to Wikipedia  please use this time to think of ways you can come to an agreement when the block expires. Thanks. · (scribble)/",0,0,0,0,0,0
37091,62fe656015112743,"""

Invite to the Minneapolis Institute of Art
Minneapolis Institute of Art edit-a-thon  
Date: Saturday, October 24, 2015, 12pm–4pm
Location: Minneapolis Institute of Art Friends Community Room, 2400 Third Avenue South, Minneapolis
Sponsor:  Minneapolis Institute of Art
 You are invited to attend an Art+Feminism edit-a-thon at Minneapolis Institute of Art which will be held on Saturday, October 24, 2015. This editing event is dedicated to improving and increasing the presence of cultural, historic, and artistic information on Wikipedia pertaining to women artists.
For more information and to RSVP: → click here ←, you may register online for the event or call (612) 870-6323 
 + c """,0,0,0,0,0,0
140046,ed6b590850216a16,""", 3 March 2014 (UTC)

 Oohhhhh, I see. PSE-36 refers specfically to the trick of burying four more bits of RAM address in the PDE, using some of the bits that would ordinarily """"MBZ"""" under plain PSE. Got it.   03:28""",0,0,0,0,0,0
84655,e28085c7ad201b84,I AM ANGRY AT YOU BILLJ! YOU GOT PEOPLE BLOCKED FOR AS LONG AS YOU LIVE! I ASKED YOU TO STOP DELETING MY EDITS OR I WILL BLOCK YOU FOR ALl EONS YOU ASSHOLE! WIKIPEDIA IS NOT CENSORED SO STOP REMOVING MY FUCKING MESSAGES OR I WILL BEAT YOU UP SILLY!,1,0,1,1,1,0
53082,8de69400678bc019,hey antandrus your dead i will get u,1,0,0,1,0,0
124387,99720c7eaa78d864,"WikiProject]] • Translation
 Useful templates • Tools • User scripts
|-
|}
|}
|}",0,0,0,0,0,0
123566,94f01c22f3d0c384,"Hoosac Tunnel 

I'm trying to improve the article, and your first comment is a direct criticism. Get with the collaborative nature of this project or simply get lost. Editors like you have no place in this community. Work with everyone, and don't work against people.",0,0,0,0,0,0
138738,e651d43c5633fee5,"I have never seen so many stupid people pretending to be halfway smart as in this section. It's COBOL, not Cobol, and it does not represent years as strings, you morons. You use two digits - digits, not strings - in WORKING STORAGE, denoting them as '99', meaning directly two digits. In IBM's own collating sequence of course.

Why don't you people just bugger out of here and leave this high brow stuff to people with an education and an IQ above that of your ilk - that of the common ape?",1,0,0,0,0,0
2890,07cc7bd906b65530,then that is fine with me,0,0,0,0,0,0
993,02b825c3f200ca73,Omg i love Dch!!! Who doesn't???!!! I love Pac Sun!!!,0,0,0,0,0,0
157010,d70546ae47ad8b67,of killing all the jews,1,0,0,1,0,1
133994,ccbbc7772c97dd7e,"What they say about Wikipedia is right. It's a mob mentality. I don't give a shit about your rules. I do what is right. What is right is making the edits that correct infactual information. You don't think I'm justified in getting pissed off because some jerk kept reverting 100% VALID EDITS? Seriously wikipedia, you are full of yourself. Etiquette? Secondary. Primary goal is to get articles right and I did that. You are idiots for blocking me but not blocking the editor who kept reverting to infactual information.",1,0,0,0,0,0
8035,156852832e6c1c7c,"SEZ YOU, YOU ANNOYING EDITOR!",1,0,0,0,0,0
44488,76cedf9d718745ca,"No where on allports menu are fries listed as chips
http://allportsfishandchips.co.uk/menu.php
Both the times and timeout always refer to chip as chips

IT IS MOST DEFINATLY FUCKING CLEAR THAT NO ONE IN FUCKING BRITON EXCEPT VISITING YANK FUCKS REFER TO CHIPS AS FRIES

YOU RACIST CUNT94.168.210.205",1,0,1,0,1,0
14060,2512069bdd87fc9f,"And what will happen if they don't cease immediately oh you powerful one? Oh, I forgot, you said block!!  HAHAHAHA god, you are really stupid, aren't you?  -)   09:33, 31 Mar 2005 (UTC)",1,0,0,0,1,0
31126,52ae1d5866417808,"""

""""On February 17 his campaign gained further momentum when he nearly defeated Kerry in the Wisconsin primary.""""

Please consider changing this to:

""""On February 17 his campaign gained further momentum when he made a surprisingly strong second place finish to Kerry in the Wisconsin primary. This resulted in Howard Dean dropping out as an active Presidential candidate, thus apparently producing a two-person race between Kerry and Edwards.""""

""",0,0,0,0,0,0
81039,d8c0adaeb8da79b6,"Should I submit your name to gay porn websites? 

I think Wikipedia's liberal d-bags like yourself sure deserve it.",1,0,0,0,1,0
121394,8991d449a47795be,"TUSC token 6b00207ccb8c24d2646889d7552fb886 

I am now proud owner of a TUSC account!",0,0,0,0,0,0
77898,d094dea0d31c9764,"""

 Opium or hashish? 

I don't know any Arabic, but running down the poem for another article I encountered several references to """"Benk u bode"""" as meaning """"hashish and wine"""", not """"opium and wine"""".  Please check this.  """,0,0,0,0,0,0
7292,1363adbef11169c8,"""

OK, from now on, it's a """"parody.""""   """,0,0,0,0,0,0
118046,768641d7ac22ea28,"hey, that reminds me... is the country of Kuwait still banned, you fucktards?? seriously, please unblock Kuwait, you rude communist sons of bitches!!",1,0,1,0,1,1
24102,3fadf33e877a8559,"""

Anybody know what this means?

This paragraph cries out for conversion to plain English. It is terrible writing and not understandable by ordinary readers. If someone wants to rewrite it in plain English, please do so. Otherwise, it will be safe on this page.  

Baggett (2003) shows that Scalawags were for the most part long-time doubters or opponents of the Confederacy. He explains that along the continuum of """"an 1860 antisecessionist Breckinridge supporter/1860 Bell or Douglas supporter/ 1860 antisecessionist / passive wartime unionist / peace party advocate / active wartime unionist / postwar Union party supporter"""" the farther an individual moved along this line the greater his chances of becoming a Republican (p. 271).

 """,0,0,0,0,0,0
35565,5f086a56c10fb5be,Alex Gackle on Youtube,0,0,0,0,0,0
98736,102d72a872aa4134,"""==Notability of Larry Earl Nay II==
A tag has been placed on Larry Earl Nay II, requesting that it be speedily deleted from Wikipedia. This has been done because the article appears to be about a person, group of people, band, club, company, or web content, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not assert the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable. 

If you think that you can assert the notability of the subject, you may contest the deletion. To do this, add  on the top of the page (just below the existing speedy deletion or """"db"""" tag) and leave a note on the article's talk page explaining your position. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm the subject's notability under Wikipedia guidelines.

For guidelines on specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this.   """,0,0,0,0,0,0
794,021d29eba82c3481,"I've said once, i say it again - if you don like thugstep that's you bizness. If you think that quite a range of refenreces to web-pages stays it non-notable you are welcome to tell it to admin for it to be deleted.  82.209.225.33",0,0,0,0,0,0
93308,f9759ea81c5208aa,"""

 Please do not vandalize pages, as you did with this edit to Bishop Eustace Preparatory School. If you continue to do so, you will be blocked from editing.  gabsadds """,0,0,0,0,0,0
10831,1ca429f12208c19b,How about moving the content to Football Club World Championship (and sections to its relevant tournament articles)? To me it was well sourced content.-,0,0,0,0,0,0
126696,a5965800808f1998,"""
We are trying to write an encyclopedia rather than curate a collection of external links. As previously mention DMOZ curates external links and we link to them. Maybe suggest adding your site there? If you wish to improve the content on Wikipedia there is a group of use willing to help. There are no other Bell's palsy sites listed here ? And have trimmed the ones on the other page.  (talk · contribs · email) (if I write on your page reply on mine) """,0,0,0,0,0,0
120347,839f3ad7d434a87d,"If we insist on occupation terminology, it was kachaks under command of provisional goverment from Vlore and Ismail Qemali that also took participation in occupation of Ottoman villayets and should be treated as occupation forces in Ottoman empire, together with Balkan allies, untill Principality of Albania was founded and recognized at July 29th 1913.",0,0,0,0,0,0
157142,d943c997f1010ad8,YOU ARE A LOSER. STOP BEING PATHETIC,1,0,0,0,1,0
36971,62bd613151b2387f,translation: You are an impotent fucker.,1,1,1,0,1,0
7927,151b6bc78d156247,REDIRECT User talk:Bkonrad/Archive 23,0,0,0,0,0,0
145454,1d08d41bb68d02bd,"Article issues tags 

I just added back the orphan and BLPrefimprove tags as these issues have not been dealt with. See WP:ORPHAN for guidance on orphans. As for the references, please see WP:BLP  2 references is not enough for a BLP and there is a lot of stuff in the article that is still unreferenced. –",0,0,0,0,0,0
145351,1b3b74ff023479ba,"""
It is not only the grammar. The whole article is a mess. I dont know how they creat articles in wikipedia. Probably using some cut and paste. What do you expect from a source where everybody can make any edits. Try to read the article """"central caspian dictatorship"""". You will never understand who was fighting with whom, who was behind whom, who attacked whom and why. But they are very politically correct in wikipedia. For example when they say Armenians massacred Azeris during the central caspian dictatorship then they will also mentioned that Azeris killed Armenians back after recapturing Baku. If you edit any incorrect facts you will be reverted immediately by Grandmaster and Khoikhoi. I dont know whats going on with the whole part of Armenian Azerbaijani history but I know one thing Khoikhoi and Grandmaster are here to cite what they want, correct and edit whom they want, revert anything they want.""",0,0,0,0,0,0
7811,14ca67e3b2e7cea2,"""

The """"bloodless"""" battle between Ohio and Michigan wasn't truly bloodless:  a teenager stabbed a deputy in the leg with a penknife and ran away. (unregistered)

""",0,0,0,0,0,0
32860,576c1d4d5c81a62e,~You are not a very intelligent person. Following someone's edits around just to revert them is the real harassment.,1,0,0,0,0,0
147398,3bc79ab5848d7d9d,"Showed... 

...Another homo bites the dust",0,0,0,0,1,1
100593,1a6d02faaad71a17,"What do you guys do all day, sit around and tag team LEGITIMATE editors?

That punk reverted a PERFECTLY good edit. He was PERSONALLY offensive to me.
Have him apologize. And, quit GANGING up on new contributors - You Douchebags think you own Wikipedia!!!",1,0,0,0,0,0
20568,364762d77f6c2f08,ISBN 978-5-98227-158-7,0,0,0,0,0,0
67400,b4563db3b24ceb8f,I could never get past the cement on the second level. Anyone know how?,0,0,0,0,0,0
25426,434f15a5cdb390cf,"You are a douchebag 
Alright, Republican, why don't you keep your bias out of all the 9/11 articles.  Looking at your edits and revisions, it's clear that you're only trying to sensationalize them.  If you're a Republican hack, like I have the feeling you are, feel free to contribute to www.conservapedia.com.  Oh, and by the way, get a life.  It seems that the only thing you have going for you are your prolific edits of Wikipedia pages relating to the Sept. 11 attacks.  Did you have a relative die or something, is that why it means so much to you?  Get a grip, it's been almost 7 years, there's no need to keep holding on to your preconceived notions of what happened on that fateful day!!!  One of the most important steps to healing is to learn how to accept what happened, and stop trying to lay blame where there is none to be found.  Please, get some help!  I know in the States, unless you have insurance, it will cost you a fortunate, but buddy, you need it, to move on.  Even a friend you can interact with on a humanistic level would be better then taking your anger out on Wikipedia pages.  The people of the world don't deserve it, and neither do you.  You should be able to raise a family, have friends, and enjoy life, without having to revert back to Wiki as if it's the only thing left going for you.  Sure, you might have lost a wife, or a child, in the horrendous attacks, but change is a part of life.  Accept it, and move on.  Take care my friend!",0,0,0,0,0,0
57866,9ae9c5eebc3c2b25,hi i would like to ask you. what year is tesco opened? who are the oner ship?,0,0,0,0,0,0
108783,459e79e5057d09a2,"""
Having Reliable sources is a requirement to passing GA and needing maintenance (like Better Source) will fail it per WP:GACR. broil """,0,0,0,0,0,0
145432,1ca88e4adc1fd1b0,"Please, check. 

http://en.wikipedia.org/w/index.php?title=Prototype_filter&action;=historysubmit&diff;=437083245&oldid;=389531293
77.229.126.143",0,0,0,0,0,0
70349,bc366c7229a85604,"You have already indicated previously that you know literally nothing about link rot or how it works.
Leave it to those of us who do.

As for the ownership-claiming guy who knows nothing about how Wikipedia works, have you blocked him for his edit warring?

I suggest you resign since you are not competent to hold this position and for the abuse of your discretionary authority.
Resign. 99.238.74.216",0,0,0,0,0,0
98376,0e3a435aaecde98a,"As indicated above I said 'There is no other reference to the team on the internet regarding its HISTORY. There is an internet site which details current form and league standings http://eadsafa.tripod.com/new_page_2.htm but with regard to the teams history, there is no other source. That is why I feel it is important to have a place for such info. I as a player within the team am in the perfect position to be a cource of information. Why would a team like this be accepted and not East Craigs United..? http://en.wikipedia.org/wiki/Heriot_Vale_A.F.C.",0,0,0,0,0,0
52556,8c95b821fd5dcc3d,"Thanks for your help! 

But you're still a cunt!",1,0,1,0,0,0
134608,cfe4258a5f5a3780,"I did some digging on this and couldn't find any news outlets that address that point; the Santa Barbara Independent was unusually thorough. But check out the FAQs on the Vector Marketing site (http://vectormarketing.com/got-questions/). Under number 7, it mentions that the sample set is loaned to the representative. As long as the representative is active, he or she retains the set at no cost; if he or she becomes inactive, the set must be returned.",0,0,0,0,0,0
152922,94a7998f86fa0066,I'm perfectly cool there dude... I just have an issue with people like Collectonian who claim the Wikipedia MoS of Wikipedia policy says something needs to be done a certain way yet absolutely refuses to show where. Then when I persist that they give me a source they go run their mouth to discredit me or cry that I'm harassing and threatening them. She is full of shit. And you guys probably don't even know what the deal is because you just catch bits and pieces of stuff.,1,0,0,0,0,0
89118,ee69413a6663d944,"Oh noes, you found out my provider is telenet. Well, fuck you. Is this supposed to intimidate me?",1,0,1,0,1,0
66540,b20bcce6c191c8fc,"I think. 

I think that I am going to sue you for being mean to me. I'll get my llawer, and you can get yours! lets see who wins in that fight. Ha!

Love Ya - xxxx",0,0,0,0,0,0
