,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,label
152093,87d6a69592aa936e,EVula you may have blocked my friends but you wont block me or you will be sorry. You are doomed EVula. I will hunt you down and brutally murder you. Then I will throw your body into the ocean. How sad is it knowing you will soon be fishfood?,1,0,0,1,0,0,toxic
48813,828421070fdfaa03,Jasper Deung wat a phucking tryhard,1,0,1,0,0,0,toxic
61148,a3b3c62dbf50ec4a,"Magnificat for you, - sometimes please consider what 28bytes would have done ;)",0,0,0,0,0,0,non-toxic
96902,065fb8546fc205aa,", or if this lousy bot that I use to leave annoying messages isn't annoying enough, you can leave me a message on my talk page",1,0,0,0,0,0,toxic
26990,477a0de3c8235a7e,"""

 Josephus  

""""Proponents of the view of Jesus as myth typically dispute the authenticity of the passages in Josephus which mention Jesus"""".  This makes it sound although the passage in Josephus is only disputed by proponants of the Jesus myth when in fact it is more widely disputed.""",0,0,0,0,0,0,non-toxic
148235,4903f0ce3915c3a7,"Canada page 

A user you gave a final warning has just vandalized the Canada article. I don't know how to take the next steps for blocking.",0,0,0,0,0,0,non-toxic
128118,ad3473d64a81ebb7,wow.. just deleting my comments.. Great job on the free speech there Adolf,1,0,0,0,0,0,toxic
61322,a4251684bc797818,"Mbz1 

I think you are person who unbanned Mbz1 and I would like to ask you re-instate that ban. I was given something that looked like evidence of wrongdoing by Mbz1. Planning to take it to ANI, I asked Mbz1 how we could get her unbanned and if she heard about this. What followed is one of the strangest and most persistent personal assaults I think I've seen with multiple violations of WP:Legal. Also a violation of the terms of her unblock as she's now taken this to multiple admins. This has gotten way out of hand.",0,0,0,0,0,0,non-toxic
45332,793bd0ebe66c4456,"""
More simple: do not edit someone else's comments. If you disagree, then talk. (t-a-l-k). Don't template-address editors. Don't say """"warning"""" as an opinion. And for you: do not edit my userspace again. -  """,0,0,0,0,0,0,non-toxic
14894,275ad9f50e7d5648,"According to this article, he was elected; not that that is a prerequisite for a presidency.   Beingsshepherd.",0,0,0,0,0,0,non-toxic
62430,a711c4b246860569,"(Bail-Lift(Rock Paper ROCK), The Dynasty, Rock Rock Scissors, and Paperweight (Rock Paper Paper) to name the added and removed ones) -",0,0,0,0,0,0,non-toxic
44906,7804a613dfff299f,"Jesus, I make ONE change, and you guys are all over me.  I am a woman in PAIN!  GET OUT OF MY GRILL!  GET OUT OF MY HOUSE! GOO!",1,0,0,0,0,0,toxic
6088,1043ac737930e427,"""

Penis envy
From Wikipedia, the free encyclopedia
Jump to: navigation, search
For the Crass album, see Penis Envy (album). For the Virgin 1 documentary, see ....Envy.

Penis envy in Freudian psychoanalysis refers to the theorized reaction of a girl during her psychosexual development to the realization that she does not have a penis. Freud considered this realization a defining moment in the development of gender and sexual identity for women. According to Freud, the parallel reaction in boys to the realization that girls do not have a penis is castration anxiety.

In contemporary culture, the term is sometimes used symbolically or metaphorically to refer to the idea that women wish they had a penis, or to refer to anxieties between men about the size of their genitals.
Contents
[hide]

    * 1 Freud's Theory
          o 1.1 Criticisms of Freud’s theory
                + 1.1.1 Within psychoanalytic circles
                + 1.1.2 Feminist criticisms
    * 2 Male penis envy
    * 3 See also
    * 4 References
    * 5 External links

[edit] Freud's Theory

Sigmund Freud introduced the concept of a little girl's interest in—and envy of— the penis in his 1908 article """"On the Sexual Theories of Children,"""" but did not fully develop the idea until substantially later in 1914 when his work On Narcissism was published. It was not mentioned in the first edition of Freud's earlier Three Contributions to the Theory of Sex (1905).

The term came to significance as Freud gradually refined his views of female sexuality, coming to describe a mental process he believed occurred in girls as they passed through the Electra complex from the phallic stage to the latency stage (see Psychosexual development).

In Freud’s psychosexual development theory, the phallic stage (approximately between the ages of 3.5 and 6) is the first period of development in which the libidinal focus is primarily on the genital area. Prior to this stage, the libido (broadly defined by Freud as the primary motivating energy force within the mind) focuses on other physiological areas. For instance, in the oral stage, in the first 12 to 18 months of life, libidinal needs concentrate on the desire to eat, sleep, suck and bite. The theory suggests that the penis becomes the organ of principal interest to both sexes in the phallic stage. This becomes the catalyst for a series of pivotal events in psychosexual development. These events—known as the Oedipus complex for boys and the Electra complex for girls—result in significantly different outcomes for each gender because of differences in anatomy.

For girls:

    * Soon after the libidinal shift to the penis, the child develops her first sexual impulses towards her mother.
    * The girl realizes that she is not physically equipped to have a heterosexual relationship with her mother, since she does not have a penis.
    * She desires a penis, and the power that it represents. This is described as penis envy. She sees the solution as obtaining her father’s penis.
    * She develops a sexual desire for her father.
    * The girl blames her mother for her apparent castration (what she sees as punishment by the mother for being attracted to the father) assisting a shift in the focus of her sexual impulses from her mother to her father.
    * Sexual desire for her father leads to the desire to replace and eliminate her mother.
    * The girl identifies with her mother so that she might learn to mimic her, and thus replace her.
    * The child anticipates that both aforementioned desires will incur punishment (by the principle of lex talionis)
    * The girl employs the defence mechanism of displacement to shift the object of her sexual desires from her father to men in general.

The offshoot of these events, often cited in the media and colloquially, is that a girl really wants to become her mother, so that she can control her father.

A similar process occurs in boys of the same age as they pass through the phallic stage of development. The key differences being that the focus of sexual impulses need not switch from mother to father, and that the fear of castration (castration anxiety) remains. The boy desires his mother, and identifies with his father, whom he sees as having the object of his sexual impulses. Furthermore, the boy’s father, being the powerful aggressor of the family unit, is sufficiently menacing that the boy employs the defense mechanism of displacement to shift the object of his sexual desires from his mother to women in general.

Freud thought this series of events occurred prior to the development of a wider sense of sexual identity, and was required for an individual to continue to enter into his or her gen",1,0,0,0,0,0,toxic
104492,2f08a885faea319e,I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I HATE WIKIPEDIA I,1,0,0,0,0,0,toxic
61645,a4febfc2262711d4,They're all coming out for the trough.,0,0,0,0,0,0,non-toxic
101498,1f3d8cc53047a963,"You are such a fucking hypocrite1111oneone!!!!!! 

I hope you get raped and killed by some lunatic like Andrew Morrow or Verne Troyeur.",1,0,1,0,1,0,toxic
90597,f266183f81aaaaee,"your dogooding liberalism makes me puke.
dickhead.",1,0,1,0,1,0,obscene
90708,f2b19338374d194a,. People are intrested in youth football,0,0,0,0,0,0,non-toxic
109501,49b5ca3a38d74e2d,"Nick, you openly told me that you are a sock puppet of someone.",1,0,0,0,0,0,toxic
140583,f04bab5f56088531,Any sources for this page?,0,0,0,0,0,0,non-toxic
124453,99c3579ecfbe498d,"""
Thanks! Those hair candles look dangerous, and the buns look delicious.  • XAЯAbИAM """,0,0,0,0,0,0,non-toxic
28886,4c8b85be08ecefb0,The leftist cowards are so afraid of terrorist attacks that they will bend over backwards for the Muhammadans.,1,0,0,0,0,0,toxic
143284,fe3ef23751b00d97,"I fapped hard to this
This page made me cum all over my computer screen. Many thanks Wikipedia. 124.188.70.214",1,0,1,0,0,0,toxic
12921,223c798831f87271,"January 2007 
Please do not add nonsense to Wikipedia. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.",0,0,0,0,0,0,non-toxic
127952,ac528d4ec4bfc165,"therefore you are a pedo, you fuck little boys",1,0,1,0,1,0,obscene
73125,c39ebf65036c5360,"""

 The Signpost: 03 June 2015 

 Read this Signpost in full
 Single-page
 Unsubscribe
   
""",0,0,0,0,0,0,non-toxic
113348,5e22716c67f16a87,"In chemistry, water is actually an acid and a base, albeit weak ones.   Water is both a weak acid and base because its ionization constant is
10^-7.  This is how water can create something like the Grand canyon via erosion?  We usually consider waster to be neutral, however, in terms of classifying water from a chemical analysis standpoint, water has the properties of an acid and a base.  The following are various definitions of the acid/base dichotomy:

Arrhenius:
acid: generates [H+] in solution
base: generates [OH-] in solution

Brønsted-Lowery:
acid: anything that donates a [H+] (proton donor)
base: anything that accepts a [H+] (proton acceptor)

Lewis:
acid: accepts an electron pair
base: donates an electron pair

THC Loadee",0,0,0,0,0,0,non-toxic
147619,3f252c5b8db86046,"Christmas Message 

I hope you die in hell you filthy pig. your anime, filthy slum-apartment, plus your renowned dick sucking, qualifies you for no more than head prostitute of your filthy family. I hope your father died an early death from painful STDs contracted from taking it in the ass from your brother. You think STDs aren't contracted from anal sex? They are when your mom is using dirty needles to shoot both your mom and dad up in the process. Clearly your mom died of a drug overdose. Your siblings deserve to be hit by a truck and school bus and then fucked by your necrophiliac girlfriend (oh wait, you've never had one). Eat shit.",1,1,1,1,1,0,threat
47477,7ed4b14cde95fdae,"HAVE THOUSANDS OF IPS, CAN DO THIS ALL DAY 

KEBRON HOW IS PAMELA JONES AND BRUCE, IS IBM STILL PAYING YOU FOR LIBELING PEOPLE ONLINE?  AND STALKING WP

 NETWORK FORENSICS 

You might want to wonder about someone who owns a security company and harrasign them on wikipedia nad what they could be doing monitoring you on wikipedia.  You are really stupid.",0,0,0,0,1,0,insult
38199,65f3e7fec1a650f3,"Dahlia Tal does die 

Dahlia Tal does die. If you don't kill her in the elevator, she appears later as a sniper and then you have no choice but to kill her. Stop changing what I edit. It's getting annoying.",1,0,0,0,0,0,toxic
662,01ccf4d20d31dfbe,"Hebrew Name of Lydia 
Appologies to Til Eulenspiegel I thought you were one of the idiots which your user page indicates you actually do well struggling against. 
Genesis 10:יג  וּמִצְרַיִם יָלַד אֶת-לוּדִים וְאֶת-עֲנָמִים, וְאֶת-לְהָבִיםוְאֶת-נַפְתֻּחִים.TAB13 And Mizraim begot Ludim, and Anamim, and Lehabim, and Naphtuhim,
You see Ludim are from Mitzraim not to be confused with Lud son of Shem (in the far east).
Best wishes and keep up the good work.81.103.121.144",0,0,0,0,1,0,insult
64354,ac3683f366c8e7b2,"""

Yeah, that was merged into a category (???).  And unfortunately you can't move pages in category space, so it's impossible to preserve that page's history.   """,0,0,0,0,0,0,non-toxic
44539,76faf547de0a0bff,"""
Google Scholar turned up a hit for this 42-page paper by a gentleman named Ian Kirk, who's apparently a professor at Goldsmiths College.  According to his personal website, it was written while he was pursuing his masters' degree, but there's no publication information listed.  It discusses, among other things, the ambiguity of the ending.  Is that worth adding as a cite? - 
Also, I found a citation for the deleted dream sequence in Google book search.  It's on pages 111 and 112 of the book """"Who Wrote That Movie: Screenwriting in Review: 2000-2002"""" by Chris C Wehner (ISBN 0595292690). - """,0,0,0,0,0,0,non-toxic
29706,4ed9ac3a6f092861,"""in Shrek 2, Pinoccio is doing a """"Mission Impossible Stunt"""", hanging by a rope tied to him with Mission Impossible song playing, he then needs his nose to grow so he has to lie when one says """"Just say You where Women's underwear"""" and he does but his nose doesn't grow, and they reveal he is wearing a thong, Pinoccio=Tom, Pink Thong accuses him of being gay.

""",1,0,0,0,0,0,toxic
142655,fb0d738ca6a6502f,"""

It adheres to the current definition of a flat engine. Perhaps the definition should be revised. George Brough himself described it a """"flat vertical"""" engine. According to reports five had been manufactured before production was interrupted by the war. I've moved my contribution to the article over the Brough Superior Golden Dream.

  """,0,0,0,0,0,0,non-toxic
22525,3b7a520502d907c1,Bold textYPU GUYS FUCKEN SUCK!!!,1,0,1,0,1,0,insult
150829,72b3beb99f36b71f,"No vandalism in tge recent edit history of this IP, if you don't mind I want to finish writing what I was writing, and I don't understand what was so offensive about mocking a creationist for using the 'dark matter argument'",1,0,0,0,0,0,toxic
20877,3717026e98cec127,"""

NSA Human Experiments
So, Kieth Alexander (NSA) is part of this group...

Looks like the beans are being exposed on how this group """"influences"""" large populations and politicians:

http://deepthought.newsvine.com/intelligence-gathering

The NSA has a network of satellites, operating under the guise of Echelon, that use low frequency radio to interface with the human brain.  Supported by a supercomputer based strong A.I. with 20-30 years active experience, it is being used to coordinate global operations.

Can everyone say RICO???  —Preceding unsigned comment added by 78.146.84.49   """,0,0,0,0,0,0,non-toxic
60041,a0b2f29fec82305f,you son of a bitch...i can get more unblocks you dumbass. you fag do you wanna suck my dick....you fag or do you wanna take it in the ass...my dick is out for you....hahahah..i am getting my friends today to swarm this site to take over},1,0,1,0,1,0,insult
103946,2c268795b3b37b74,"""
You dopy little fuck, """"wee curry monster"""".  I was supposed to ask you for references, was I?  You seem to have forgotten that you were the one who was reverting without any explanation, except for """"rv IP edits"""".  The onus was on you to justify your edits - I explained mine.  You never bothered to do so.  You talk now as if you actually have some knowledge about Gow and his death.  Funny, then, that you made no edits to the article at all at any point until after you decided to stalk my edits.  Now, if you're all upset that I'm rude, well, just stop being a retard, and I'll stop treating you like one.  How about that?  190.46.108.141  
""",1,0,1,0,1,0,toxic
109178,47db89423f1ace76,"Redirect
I think social housing is better explained under subsidized housing, which incorporates several different versions/methods including Public Housing.  Please respond at the talk page.",0,0,0,0,0,0,non-toxic
143960,05580f07ffaa58e1,"However, at 189m above sea level, St. Andrew's is definitely at the highest point in Netherton.",0,0,0,0,0,0,non-toxic
138210,e39f2003d7cddcad,"""

 Beaver Offspring """"kit"""" or """"knit"""" 

Looks like there is a subtle word problem in the description of beaver offspring. The Encyclopedia of Life cites (Frazier, 1996; Hall and Kelson, 1959) as stating that the young offspring of beavers are """"kit"""" or """"kitten"""" rather than what looks to be in this article as """"knit"""". I'll change this now and if someone can find a citation that refutes that, then it can be changed back.   """,0,0,0,0,0,0,non-toxic
25512,438a96643e11bccf,"""

Yes, I agree with you this statement isn't the absolute truth. It represents the general direction of metal, it doesn't want to be exhaustive about all the metal world.
Personally, I'd never classify a genre being based on """"general tendencies"""", which sounds like prejudices to me: anyway, as I said many times, I have to do this because this article has to be """"encyclopedic"""". I'm a metallar, I know the world of heavy metal, and I agree with what you said.
I'll edit that section, then. Thank you for your suggestions and collaboration.

 """,0,0,0,0,0,0,non-toxic
114695,65641a202ad87613,fuck you mother fucker,1,0,1,0,1,0,insult
70582,bcdf0ce43b8cbd14,"You block me? uahahaha go to hell you motherfucker, wikipedia is shit, i wan't make nothing more!",1,0,1,0,1,0,toxic
159,00637960a7ec3436,"""

UNBLOCK ME OR I'LL GET MY LAWYERS ON TO YOU FOR BLOCKING MY CONSTITUTIONAL RIGHT TO FREE SPEECH""",1,0,0,0,0,0,toxic
12985,22682169ae1d0306,"Typo - 'cu'  should be 'cut'.

I no longer edit Wikipedia articles so do as you like, thanks for asking.

Have a nice day.",0,0,0,0,0,0,non-toxic
133974,cca0ea8f82280a05,"""

 Apologies... 

Apparently you aren't too fond of my most recent contribution, in which I referred to you as a """"cunt"""". This word was admittedly a touch too strong. I hereby downgrade my insult to the more apt 'douche sack'.""",1,0,1,0,1,0,toxic
100146,18071efddbcae659,Dead link removed...,0,0,0,0,0,0,non-toxic
12760,21dba74b696f771d,You are a motherfucking bithc,1,0,1,0,1,0,insult
115220,68144fd2bb6d3a6a,Comment - this request is beyond the scope of WP:Requested moves. Please use the Articles for creation process. Thanks.,0,0,0,0,0,0,non-toxic
152875,93e878db9aa8813e,"""

Libelous Content Warning
Errors in reposting of old entry:

I reverted this entry back to the content I posted back in November (making certain modifications since Mills is no longer Insurance Superintendent) because of the following errors and libelous content:

1.  Old entry starts that Mills was from Middletown, but he was originally from the Town of Wallkill.

2.  The police department entry was not cited, and I happen to know that the content listed here happened after Mills had left the Town Supervisor post.

3.  Information about his decision to run for office again is not cited, and the quote """"many political observers believe his ethical lapses will be too great a hurdle to overcome in any future bid for elective office"""" is not cited and has no basis in fact.

I implore users not to make any other changes which are libelous and error ridden.  Thank you!

Tioga County Results
Howard Mills did not win Tioga county.  On election night it first appeared as though he did.  However when the Board of Elections counted the absentee and affidavit ballots he lost.

Howard Mills received 9,602 votes on the Republican Party line.

Charles Schumer received 9,790 votes on the Democratic Party line, plus 647 votes on the Independence Party line and 435 votes on the Working Families Line for a total of 10,872 votes to Howard Mills 9,602.

Source: http://www.elections.state.ny.us/elections/2004/ussenate04.pdf from The NYS Board of Elections, Elections Results""",0,0,0,0,0,0,non-toxic
149954,643cb4ff75408de6,"Ha, blocked I see. We defeated you, and you will never again post your british and royal ass kissing edits again.",1,0,1,0,1,0,obscene
139749,ebe383bc7e0f973f,"""

 This is the last time i am giving unblock request, as too much unblock request will make administrators revoke my talk page access.  Emperor  """,0,0,0,0,0,0,non-toxic
27681,494ac59a837c954d,"This page is full of psuedo-intellectual drivel 

Zen karma my meatspace, genki girl!",1,0,0,0,0,0,toxic
143093,fd3a7f8cb9465890,Zzuuzz is a neo nazi.,1,0,0,0,0,0,toxic
155247,bb0d8d734ab26c10,STOP PUTTING BACK THINGS THAT I ALREADY REMOVED FROM MY OWN TALK PAGE! THIS IS THE REASON WHY YOUR SYSOP APPLICATION HAS NEVER BEEN APPROVED AND WILL NEVER BE APPROVED! YOU ARE ONE SICK FUCK! GROW UP AND QUIT BEING A NUISANCE! MIND YOUR OWN BUSINESS! YOU ARE NOT A SYSOP! ==,1,0,1,0,0,0,obscene
52435,8c4888d88f8383e5,"Web of Trust 

It's not my fault, some gay little faggot vandal, kept editting the article, and removing the link to the OFFICIAL WEBSITE of the damn thing, and adding like 30 spam links, that have nothing to do with WOT.4.244.36.149",1,0,1,0,1,1,identity_hate
114697,656c8b7993b7ff04,"Rajbir Singh link 

You removed my link which I posted to Rajbeer Singh (www.rajbeersingh.com) because you said it was written by a fan.  Well, with this logic also then remove the IMBD link because that too has been written by a fan.  Don't be hypocritical, be consistent.  You can't justify the removal of one link because it has been written by a fan and not the other.  I pity the fact that you are in a dead end poor excuse for a job and that acting like a pain in the arse to other people gives your miserable excuse for a career, a sense of false purpose.  However most of the articles on Wikipedia itself have been written by fans.  are you going to close down Wikipedia?  Bloody jokers.",1,0,0,0,1,0,insult
70175,bbb70f7a987b6b24,Except of course the fact that the current title has approximately 5% the hits of the proposed title.,0,0,0,0,0,0,non-toxic
