,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,label
154341,ac9d5ed35bf41e84,"|UK=yes |UK-importance= }}

Trains
 could be removed, leaving a summary; and then we could add a  above the summary, thus:

That way, the  banner could be removed again.",0,0,0,0,0,0,non-toxic
103774,2b37dd4b80a36b9c,"wiki 

ur such a nerd man....why waste ur time editing wikipedia?",1,0,0,0,0,0,toxic
72331,c19a477f8983a33c,"To BongWarrior, Listen you fuckface, maybe you should get a fucking life, lose some fucking weight, stop doing drugs in your mother fucking basement, and go outside. I know its been years, and it was too hard to have social interactions like college, but you shouldnt have sacrificed your education because your a fat douchebag that no one can stand and everyone makes fun of. I hope your house burns down and all your comics and fucking action figures go down with it you worthless piece of shit",1,1,1,1,1,0,insult
146067,267e51fe06dbd360,I was staring to but shut down by a moderator who did not sign or explain the deletions as a modertor.  The method of doing business seems to need changing.  Had you said you were the moderator I would have entered into discussion before adding it back. There are many who apoose insurance patents.,0,0,0,0,0,0,non-toxic
118188,777b7008b0eafd4c,whatever you say gay boy. atleast i have a life and im not fucking unchanging shit on wikiepedia,1,0,1,0,0,1,identity_hate
35564,5f07d9401a054cc0,"kindness

Wow, your compassion sure disappered fast didn't it? Like I said, you have no spirit. If you don't have the spirit of an Indian then you may as well be any phony white boy or girl of European ancestry. Stop hiding behind the Indian thing and just be honest. I think Wikipedians have the right to know that you're a cop.

Q. And besides, what Indian sister would be a cop for the white boys?

A. A traitor.",1,0,0,0,0,0,toxic
105872,365973719eb6ac12,"Hey 

Hello, I was reading your description on your user page
and I noticed you own a 1966 Oldsmobile Toronado and I was wondering if its hard to find parts and if it still runs

Just some weird questions I felt like asking
Please reply if you get some time",0,0,0,0,0,0,non-toxic
25011,42235ac81d33e785,"EXCUSE ME

Why do u act like u have dick up ass?",1,0,1,0,1,0,toxic
116307,6dc72f08fc314560,"""
Why not ask the author -) For the named two TOCs my sources are: title page scan of """"Carried Away"""" and title page scan of """"Alice Munro's Best"""". These scans were found via the Swiss catalogues listed in Karlsruhe Virtual Catalog.   """,0,0,0,0,0,0,non-toxic
149829,622b9e862d12e79a,Geniac is an assole and a mom fuker..,1,0,1,0,1,0,insult
159033,f787541447895341,Shut up you faggot.  4 July 2005 01:23 (UTC),1,0,1,0,1,1,identity_hate
101136,1d531877c5f600fa,"""

Are you illiterate?

A quote from an edit you made:

""""allowing ampel parking for fans.""""  Please, please, PLEASE, for the love of baby Jesus, learn how to fucking spell before you make edits on an encyclopedia.  As a matter of fact, judging from your edit history, I highly suggest you don't edit at all - you only fuck things up.  Have a nice day!!""",1,0,0,0,0,0,toxic
75510,c9f95d5d143b8796,You didn't paste it on the page. Follow the link I provided...,0,0,0,0,0,0,non-toxic
39094,685449d91a879290,"stop reverting my edit
your so fucken gay get a fucken life your fagot or go get laid or something",1,1,1,0,1,1,toxic
146504,2d29c4cea5a9b876,"eat me 

go blow yourself",1,0,0,0,0,0,toxic
158401,ed495f54781b3d27,"Btw, 250 000 died in the war, not 100 000! I have changed that.",0,0,0,0,0,0,non-toxic
86382,e70aab398130938f,"""

Thats right. And since Wikipedia isnt a scientific review journal, its users shouldn't be making original research to whine """"bad science"""" or """"pseudoscience"""" like a couple kooktics have tried to do without showing verifiability.  """,0,0,0,0,0,0,non-toxic
110723,504e67060e4e39c8,"HELP!!!!!!!!! 

Don't know if you can see this but something really weird happened. I was just adding the V1.2 patch info on Warhawk and look, It hasn't go anything to do with me:",0,0,0,0,0,0,non-toxic
15902,29fc991a15835aa0,"Why do you feel the need to be up my ass? Get a life will you? It's not that serious. Don't you have anything else better to do with your time instead of bother me? Get a real job! You are way to concerned with the things I do specifically. It seems every time I make an edit, you are right there within seconds to say something about it. For the record, I have not acted inappropriately regarding matters in the past. I was being personally attacked yet I saw no warnings on anyone else's page. Another thing, I don't need you to tell me that you THINK that my comments on another page sounded like a personal attack. If I say it wasn't then it wasn't  bottom line. Why dont you go and bother people who are on here to do nothing more than vandalize people's pages. If I ever hear from you again I will be making a formal complaint to the site's REAL administrators to let them know you are harrasing me.",1,0,1,0,0,0,toxic
52724,8cebf25c8865d3df,"Never seen BG, but that reeks of original research and cannot be added, unless you can find a third party to cite this.",0,0,0,0,0,0,non-toxic
112442,59886c425c870c2d,"""

 Gaza Reading List 

 Christopher Hitchens, 'Bad Timing', Slate, 05/01/2009
 Akiva Eldar, ‘Is an Israeli Jewish sense of victimization perpetuating the conflict with Palestinians?,’ Haaretz, 30/01/2009  
 Benny Morris, ‘Why Israel Feels Threatened,’ New York Times 29/12/2008 
 David Rose,'The Gaza Bombshell,' Vanity Fair, April 2008 
 Charles Glass,'The Ordeals of Gaza,' SOAS Lecture 22 Jan, 2009
 Robert Fisk, 'Leaders lie, civilians die, and lessons of history are ignored,' The Independent 29 December 2008
 Anthony H.Cordesman, ‘The War in Gaza: Tactical Gains or Strategic Defeat,’ Center for Strategic & International Studies,  January 9,2009
 Norman Finkelstein, ‘The Cleanser: Lobbyists Whistle Up Cordesman to """"Prove"""" Israel Waged a Clean War in Gaza,’ Counterpunch, February 19, 2009 
 Henry Siegman, 'Israel’s Lies,' London Review of Books, 29 January 2009  
 John J. Mearsheimer 'Another War, Another Defeat,'  The American Conservative, January 26, 2009 
 Richard Falk, ‘Winning and Losing in Gaza,’ The Nation, February 9, 2009. 
 David Bromwich, 'Self-Deception and the Assault on Gaza', Huffington Post, January 16, 2009 
 Gideon Levy, 'The next step,’ Haaretz 24/01/2009 
  Avi Shlaim, 'How Israel brought Gaza to the brink of humanitarian catastrophe,’ The Guardian, 07/01/2009
 Tom Segev, 'Trying to 'teach Hamas a lesson' is fundamentally wrong,’ 29/12/2008  
 Tom Segev,’Peace Is No Longer in Sight,’ Washington Post, January 11, 2009
 Tom Segev, ‘Cruel and meaningless wars,’ Haaretz, 23/01/2009
 Eric Hobsbawm, 'On Gaza' , London Review of Books, 15/09/2009
 Geoffrey Wheatcroft, 'How Israel gets away with murder,' The Independent, 11/01/2009
 Gershom Gorenberg, 'The Ignored Choices in Gaza,’ The American Prospect, January 7, 2009
 Norman Finkelstein, 'Foiling Another Palestinian """"Peace Offensive"""",' Counterpunch January 28, 2009
 Noam Chomsky Guillotining Gaza 07/30/07
 Sergio Romano, 'Gaza. Chi ha iniziato e come giudicare la guerra,' Corriere della Sera, 09/01/2009
 Shlomo Sand,‘David et Goliath ou le mythe historique inversé,’ Le Monde diplomatique, Février 2009
 Stephen M.Walt, ‘What if Egypt, Jordan, and Syria had won the Six Day War?’, Foreign Policy, 01/04/2009
 Timothy Garton Ash ‘Europe is failing two life and death tests. We must act together, now', The Guardian, Thursday 8 January 2009
 Michael Walzer The Gaza War and Proportionality,’ Dissent,  January 8, 2009
 Seth Freedman,  ‘A suffocating consensus of self-congratulation’, Guardian, 29 January 2009
 Anthony H. Cordesman, ‘THE “GAZA WAR”: A Strategic Analysis,’ Center for Strategic & International Studies, February 2009 p.2
 Michael Mandel, Self-Defense Against Peace, Counterpunch February 5, 2009
 [http://www.StrategicStudiesInstitute.army.mil/ Sherifa Zuhur, 'Hamas and Israel:Conflicting Strategies of group-based",0,0,0,0,0,0,non-toxic
64658,ad0dcb807737f7d3,"hey marnette, fuck u u fucking queerbag who sucks on cocks!!! fuck u!!! leave me alone and go suck on some guy's cock u fuckin' queermo!!!   oh_babe",1,0,1,0,1,0,insult
2726,07563b85d926f3b5,"Sooo.... I don't get how the file upload page worksonce you follow the upload steps, I don't see how you finish the process. It's this page: http://en.wikipedia.org/w/index.php?title=Wikipedia:File_Upload_Wizard&?withJS=MediaWiki:FileUploadWizard.js
this page looks different from how it did the last time I tried it, btw.",0,0,0,0,0,0,non-toxic
24732,4160ce2617b079ad,He was indeed married three times. I can't produce any more evidence than he was my uncle. 204.52.215.112,0,0,0,0,0,0,non-toxic
27976,4a0a18b6ddec45c6,"Your Warning to Rex Germanus
I've made good on your warning.  Please feel free to refactor the block if I've misunderstood the situation. -   Talk",0,0,0,0,0,0,non-toxic
124846,9bec7453b98e5d14,"""

 kys 

  Master Fag Mind your own damn biz those pages had no quarrel with you   """,1,0,1,0,0,0,obscene
60662,a26257810d563455,"what kind of joke is this? 

you guys are like jokes came out of movies.
armenian, pontic, assyrian...
what is next?
lets see. hmm
german genocide..yep, during ww1, those who wanted to be on side of allies killed millions of germans.
british genocide.. in the war of gallipoli we killed hundreds of thousands britons systematically.
french genocide.. yes we killed them, too.
kurdish genocide. you know we always kill them, cause they are freedom fighters.
red indisn genocide.. we were the ones killed millions of native americans actually.

just because we didnt assimilated these people, we are accused of this things.
we should have colonized all of them just like britons and the french. ohh algeria didnt deserve its independence, right?

all of armenians, greeks, assyrians, jews, turks, kurds whatever, they all lived peacefully for thousands of year, and they still live. if any of these people try to split the country which some of them did in the past. they paid this with their life.. dont think turks didnt affected by this. those of you still think there is genocides by turks to other minorities have to read memoirs by armenian grandmothers, greeks grandfathers living in turkey... i bet you'll find interesting things.",1,0,0,0,0,0,toxic
30950,5233e8024c2d6184,""", 2 December 2006 (UTC)

What does this have to do with NEW antisemitism, which is about the RELATIONSHIP between the alleged antisemitism of the left, the far right, and Islam? We have already touched on these issues with Lewis, which is enough because it's not strictly on-topic, so to add more would be ridiculous. Please add it to Islam and antisemitism.  (talk) 03:37""",0,0,0,0,0,0,non-toxic
137048,dd4383eac78cc46d,You people are such tools.,0,0,0,0,0,0,non-toxic
3696,09e4213449471865,"""
 The onus is on you to show that """"the guidelines"""" require removal of that study. I don't have to make your arguments for you.   """,0,0,0,0,0,0,non-toxic
22864,3c6bb2e76d83189d,These are public computers. Don't ban uss all because a few people are retarded.,1,0,0,0,0,0,toxic
28448,4b50866497e05fd3,Do you think if I made a Game namedrop list I could make a page for it,0,0,0,0,0,0,non-toxic
88973,edfed05a0d44b1c6,"I mean seriously, who are you? Are you joking? You make a couple of posts saying that the categories do not belong but don't explain why. You got to be kidding me. Your posts make it seem like you are a little kid.",1,0,0,0,0,0,toxic
26535,464d2f0016533b52,Gareth Hughes you are a racist. PLEASE STOP MAKING UP IDENTITIES FOR THE ASSYRIAN PEOPLE.. ASSYRIANS are ASSYRIAN.. IN CASE YOU ARE WONDERING YOU RACIST I AM A JACOBITE ASSYRIAN. YOU ARE NO BETTER THAN HITLER WHO TRIED WIPING OUT THE JEWS.,1,0,0,0,0,0,toxic
16546,2b9ef5d633a75136,"My Edits 

Quit fucking with my edits you stupid Awbern shit eatin' sonofabitch!",1,1,1,0,1,0,insult
18721,31632f6d1f95611c,(PUNCH (100x)) & (GUNSHOTS AND KILLS HIM(100x)) 2602:252:D2D:4170:DEA:9F7B:2752:4C92,1,0,0,0,0,0,toxic
62950,a86685e58d4c4871,"Numbers
Stop adding arbitrary numbers to politicians.",0,0,0,0,0,0,non-toxic
116319,6dd31c4d19355dfa,"no you a**hole, i am done with you",1,0,1,0,1,0,obscene
110422,4ecc8dbc160611c3,"""
 Your claims of """"weasel wording"""" are lies and attempts to poison the well. -  ✉ """,1,0,0,0,0,0,toxic
63380,a993306e22138ae1,"For those of us who are Scandanavian-challenged, could you explain what you mean by that?",0,0,0,0,0,0,non-toxic
152141,8869dae872a65ab6,REWORD your just a liberal who is just being stubborn ( ),0,0,0,0,0,0,non-toxic
70746,bd53405a92ff4e3a,'''While the recent modifications by,0,0,0,0,0,0,non-toxic
66210,b11a32b527540196,"U BASTARDS STOP BLOCKING ME!
AAAAAAAAAAH
f u all",1,0,1,0,1,0,obscene
128318,ae4f056e4859882a,"You pig. 

Why do you deny my people and language. You are racist!",1,0,0,0,1,0,toxic
112147,5808285b8861fe5d,"""===DeLane Matthews===
→ in re: my  tagging of  article (diff)
→ see also: 

In regard to this article, it looked like a normal biographical article about a television actress to me, as opposed to being advertising. And her four years in the cast of Dave's World suggests to me that she is notable.  (talk) 

 OK.  With IMDb the only source, it looked like spam to me.  —   ✉  

IF? Records and Little Nobody
→ in re: IF? Records (hist), Little Nobody (hist), , and COI spas Nina phunsta, Popstarr69, Shareradar, DSK1984
→ see also: Wikipedia:Articles for deletion/Little Nobody (2nd nomination)

""""nina phunsta"""" is associated with IF Records so there is a clear conflict of interest. 

A Google search for nina phunsta adequately demonstrates the above claim when reading through various posts on forums. 
Various forum profiles of nina phunsta contain the IF Records website in their signature. This is in contrast to previous claims that Andrez Bergen is a former writing colleague on nina phunsta's talk page . 

""""DSK 1984"""" is harder to pinpoint as it is a relatively newer handle but a Google search presents forum posts mostly related to IF records. 

As for the Little Nobody page:
 ^ Wayward Seafarers Review, Chris Downton. 3D World, June 2008.
This review does not exist on the 3D World website, the link is to the homepage of that website. There are no other external links under references that can be used to verify any of the text on the Wikipedia page. Some of the articles cited are recent so a link to the article on the web version of the newspapers should be provided. The ABC artist profile is the only reliable source and is dated, from 2003 and refers only to a local dance music scene. Many of the links under External Links are broken. 

Much of the information appears to be fabricated as it does not appear anywhere else when performing a Google search. 
Colloquial language in background information: """"Website TABLittle Nobody's dodgy MySpace site"""". This indicates that the article is largely a puff piece. 

Thus, articles related to Little Nobody and IF Records should be removed for:
1. not meeting notability guidelines; and
2. being written in an advertising format
3. large amounts of unverifiable information
  

 (1) No admin has denied the speedy yet but (although it was tagged 12 or more hours ago) neither has anyone deleted it.  I agree that it's spam and deserves deletion.  The problem may be that, promotional puffery that it is, it's been around for so long, but that can cut both ways.  —   ✉  

 (2) Jclemens has since declined db-g11 (diff), recommending  or AFD.  I did a spam cleanup, explaining why in my edit summary (diff).  —   ✉  

 Thank you. The broken external links should also be dealt with according to Wikipedia policy and citations requested for the majority of the information posted. That should allow administrators to conclude that the page does not meet notability criteria and is unverifiable. I will attempt this soon. [[User:WaltonS",0,0,0,0,0,0,non-toxic
32846,5766306ee0d5f4a7,"Why now
Why did you revert it now. By78 is not doing because something need to be clarified, but it's deliberate. All links with detailed explanation exists but still act like a dumb person. This is deliberate. And why did you admin revert this edit. This is unacceptable. Do you have any source to claim the contrary whatever edits have been made with sources. If yes provide it or else please don't revert and support vandalism. If this is the case, I am going to remove anything I like from the pages in any article with just one link and then say I am not satisfied with any explanation and going in circle. This is stupid.",1,0,0,0,0,0,toxic
103883,2bcc6e4be479c61d,"Three revert rule

You have been blocked for 24 hours under the three revert rule. If you wish to appeal please contact another administrator or the mailing list.",0,0,0,0,0,0,non-toxic
31735,5449b375ab1eecf7,"hi kannadiga shame on you 

You look like a terrible ass now with that false citation, Kannadiga. Where did you say Urdu originate? Africa? Despite all the lies and idiocy you spewed, you and a handful of Kanndadigas think you are a valuable encyclopedic contributor!  —Preceding unsigned comment added by  (talk • contribs)",1,0,1,0,1,0,insult
63809,aac017484d6d621f,"Please do research before making edits

I have re-read the history of Trenton Onario page.  WHy do you keep changing it back to YOUR edits?  Can you say conflict of interest. I think you should look at what other users have said about your actions.  It appears that you cannot take it when your wrong and someone corrects your mistakes.  Stop acting like a child and respect wikipeda.  If you want only your view to be heard write a book.  —Preceding unsigned comment added by 69.157.65.118   

Add to wikipedia

Hi Blotto adrift, why dont you start correcting the errors on wikipedia instead of defending your edits?  Do you think you know everything?  It appears that you do.  How about you get a degree and start teaching because then a class will be forced to hear what you say.  You will fit in with all those profs who think they know everything but know nothing.  Stop acting like a child and grow up.",1,0,0,0,0,0,toxic
53352,8e9dee0fe53d6e15,"""

That was not a threat, """"Jack,"""" it was information.  I have reported your homophobic censoring of the scholarly discussion of Rydberg's homosexuality to the LGBT Studies Project.  Hopefully, they can bring some kind of administrative pressure to bear on you, so that the good-faith efforts of other editors to restore NPOV to this article can resume.   """,0,0,0,0,0,0,non-toxic
121757,8b666e5ce7348795,"If i'm not high, it shouldn't be a problem for me, you know how it is, it numbs everything out! usually you make me cum, so why wouldn't he?",1,0,0,0,0,0,toxic
67340,b42cd6a9a359b3cb,"F . U . C . K . 
Y . O . U",1,0,1,0,1,0,obscene
69153,b906b2f57a681e61,Well it's pretty fucking irrelevant now I'm unblocked aint it! 81.108.7.13,1,0,1,0,0,0,obscene
104150,2d5248f2a3ced818,"Request for mediation 
Will you agree to mediation on the article Sniper rifle?",0,0,0,0,0,0,non-toxic
23985,3f5bb7c5ffc5307e,"""
Yeah.  It was perfectly okay to go around spouting """"nigger"""" left and right, until that darned OJ Simpson trial ruined it for all of us.  Right.   """,1,0,1,0,1,1,toxic
59536,9f74dbc9f7064b0c,"die 

please why dont u do us all a favioe and kill yourslef",1,1,0,0,0,0,severe_toxic
93179,f92709accdf177f8,""" October 2014 (UTC)
So where, if anywhere, is this """"work"""" or anything derived from it published by Wikipedia?   13:28, 6""",0,0,0,0,0,0,non-toxic
56030,95b37357e143f6ee,"""

I regret that it has been changed back. I think I have written a clear and correct representation of metahysical libertarianism. Now the passage seems to say again that metaphysical libertarians require a belief in a soul. This is a falsehood of such magnitude which cannot pass. To require a belief in a soul and implicitly require belief in God is anti-democratic, anti-freedom, anti-emotion, anti-religion. Very clearly in metaphysical libertarianism the way to arrive at a conclusion about an agent is by free belief. I have quoted 2 metaphysical libertarian philosophers previously going out of their way saying that they are opposed to evidence, even against philosophical evidence in coming to a conclusion about the agent. But really ALL late medieval monks are generally considered to be metaphysical libertarians. It is also quite obvious that religion centers around FAITH, not around evidence gathering. So I think I have made a fair and correct representation of common metaphysical libertarianism.

But on the other side I do feel I need more support from people here on wiki that what I wrote is a correct and fair representation of common metaphysical libertarian position. Think this through, is the way in which metaphysical libertarianists reach a conclusion about an agent a free way, or a way forced by evidence? Syamsu  — Preceding unsigned comment added by 80.57.25.110   """,0,0,0,0,0,0,non-toxic
96837,05f91ee5a4f6b6ed,"Butthurt much?
If you dinna like where I moved it too, just move it back. As you are the alpha and the omega innit",1,0,0,0,0,0,toxic
41660,6f1f8d75e373de7d,"Paid editing
Regarding Cla's offer to take up editing on half of people who will pay him, I'm pretty sure it's a stunt - a breaching experiment designed to make a mockery of the COI policy. I don't expect he'll get an serious offers. But I'm not sure what to do the next time he nominates an article at FAC because everything he does there from now on is automatically suspect. This is particularly so if the article happens to fall outside his normal sphere of editing. I'd be interested in hearing your opinion on this, either on-wiki or off-, whichever you prefer.",0,0,0,0,0,0,non-toxic
39746,6a24c883ad1acd6d,"}}

{{Unblock|Impudent, feckless, dick. How dare you treat me thus.",1,0,1,0,0,0,obscene
97498,09a3ba1828cffff6,"Professional Wikipedia bureaucrats like you and the ignorant busybody who reported me are precisely what's wrong with this site today and one of the major reasons why few people around the world have any faith in the accuracy of Wikipedia articles. Knowledgeable, productive editors like me are persecuted by know-nothings who are more expert at taking advantage of WP's byzantine bureaucracy than any particular field of study. Congratulations on making this site that much worse.",1,0,0,0,0,0,toxic
159449,fdce660ddcd6d7ca,I think he is a gay fag!!!,1,0,0,0,0,1,identity_hate
112084,57a7192330aa0817,"""List of hoolie firms // Denmark ==
Hello. Removing mentions of firms such as Southside United (one of the original firms in Denmark) that actually is mentioned in the source, albeit misspelled """"South Side United"""" by some scummy journalist cunt who's research probably was two coppers and a google search, while keeping Blue Front which could be seen as their youth group, as well as Squad 92 which ALSO is mentioned in the source article, does not make any sense whatsoever. Removing CC Youth Division could make a bit more sense, but the group is also mentioned in the article, though as Young Boys which simply is an old name. So please, stop your amateurish source-checks, where you remove firms that actually are mentioned in the given sources and are generally a fucking cunt. Thank you in advance.

== """,1,0,0,0,0,0,toxic
128515,af4fe70b13dde65e,REDIRECT Talk:Sperling–Burnaby Lake Station,0,0,0,0,0,0,non-toxic
65417,af0864b69bf86c0f,fuck u u stupid prick,1,0,1,0,1,0,obscene
96620,04ce81929df6d766,"""

 Untitled by some emo cunt 
I see a block log in your account.  Just seeing it make me laugh, Mr. Perfect, perfect no more.   
 Get off my dick, cunt. In case you didn't notice, the block was after this. You really must be retared.  It's a zero! 
 I got blocked for 30 minutes, you got blocked for more than days. You is lost. And I don't even know who the fuck are you.  It's a zero! 
 You been cryin Tasc0? Bout time they BLOCKED you, you been (BLOCK) vadalizing wiki 4 2 damn (BLOCK) long. And I'm not (BLOCK) retared, I don't think that (BLOCK) is a word. You really must (BLOCK) be retarded. Oh yeah I was blocked for a long time, months even.  I've been blocked 3 times for dealing with pricks like you, but Enjoy the rest of your BLOCK...I mean day. Now let me continue to laugh.    
 Oh absolutly, I'm still crying because I take the Internet thing very seriously I have e-feelings. Just like you have e-friends. What I shame, I still can't edit in Wikipedia, right?  It's a zero! """,1,0,0,0,0,0,toxic
65206,ae746f4e6594b81d,"Thracian tribes category
Hey cocksucker, I'm going by the books, those are tribes considered Thracian or perhaps Thracian in the literature. Revert your changes, thanks.",1,0,1,0,1,0,insult
99325,134e45765b57263d,"Why do you love hate? 

All I want to do is inform people what a shyamalan twist is but you must interfere with your Nazi ideology. Ich Beuge Zu Ihnen Meinen Fuhrer!

 Sources 
Your a dick

 External Links 
Stop being a dick 

Thanks",1,0,1,0,1,1,toxic
73509,c4b3d394c361bd8f,"""
 If I may make a suggestion or two. 1) This article should not be a political article. It should not be about Israel, the state, it's about Israel, the Land of Israel. The Jews have been wanting, or traveling to the Land of Israel for thousands of years, regardless of sovereignty. Having in the lead that Aliyah is Jews moving to Palestine doesn't make sense. If you click on Land of Israel, that has all the other names for what LAnd of Israel can mean. It's not a political statement and we can avoid nationalistic edits.  (talk) """,0,0,0,0,0,0,non-toxic
100711,1b06a1094b407a2d,. Fucking awesome. I bet you went to fucking kU,1,0,1,0,0,0,obscene
119300,7dc1724d39fe81df,And this meat puppet would be whom? Tim Foxworth,1,0,0,0,0,0,toxic
121120,8801b3ef42b61810,"Really? Look at my edit history, bitch. I've added more to rorqual articles than any other prick on here. Piss off.",1,0,1,0,1,0,obscene
64078,ab7fb8ada0e0a995,"Put my edit back or the Federal Police will arrest you! 

This is last time you do that. Get ready for PRISON! I wish an Australian doesn't rape you there, you racist piece-of-crap! 58.179.207.194",1,0,1,0,1,0,obscene
2197,05f69d22471ee406,"I had enough of *you*, bastard.",1,0,1,0,1,0,toxic
7318,137554a4f4bedd2e,"""
The Rebbe also allowed the title """"Melech haMoshiach"""" to be added to Kehot publications see: 
Also see The Coronation Of The King the historical overview of the 5751 Psak Din stating that the Rebbe is Moshiach and his acceptance of it.""",0,0,0,0,0,0,non-toxic
157711,e258e1086d83cb35,"""

IRC
See what I meant with that IRC chat? People who are content with the way things are very rarely change, whether they're right or wrong. They'll continue to be content until their little world comes crashing down around them. Hopefully that'll help you understand why I didn't bother with them in the first place. I'll see you in awhile, my friend. Thank you for trying to help. afist '''''' """,0,0,0,0,0,0,non-toxic
90070,f0fd1775b7e10585,"""

What's wrong ? Did I touch a nerve, by calling you an """"asshole"""" and a """"nerd on a power trip""""?  If it looks like a duck, walks like a duck, and quacks like a duck, THAN IT'S A DUCK!  """,1,0,0,0,0,0,toxic
54661,9216de5f1bc681a7,"Semi-protected edit request on 5 January 2016 

Please change Amelia Baggs to Amanda Baggs as there is are reliable sources to confirm her name change from Amanda to Amelia. The page itself was moved back some time ago.",0,0,0,0,0,0,non-toxic
114237,631e6be4596f2731,"I am not making personal attacks, I am commenting on Eubulides' edits.  Your SUBJECTIVE interpretation is reprehensible.  You have also failed to discuss my rebuttal on MastCell's page; and if this block does not expire on the original date (which was wayyyyyyyyyyyy too long considering other precedents in similar circumstances) it will result, if necessary, in legal action.  My good friend is a lawyer and owes me a favour.  Please remove the indefinite block which was not justified or I will be forced to take remedial actions against yourself and the entire Wikipedia project if necessary.  I expect a response ASAP.",0,0,0,0,0,0,non-toxic
150185,67f866e54e107265,You can't stop me. Asshole.,1,0,1,0,1,0,obscene
91637,f507ecbd13fb9926,THAT'S RIGHT - LISTEN UP ASSHOLE !!!,1,0,1,0,1,0,insult
43645,74801197230f3020,"""
It clearly is, but I still don't quite get it. If an editor from the Republic of Moldoravia turned up to say that """"dick"""" was the worst possible sexist insult in his country would this essay be deleted as a result?  Fatuorum """,1,0,1,0,0,0,obscene
57788,9aa9b49f6a7461f8,"Africa template
Yes! On behalf of WP:SADR, feel free to include the Western Sahara WikiProject in your template; this makes a lot of sense. Also, the notice template for that is broken, and if you really want something to do, you can fix it. -·T·C·M",0,0,0,0,0,0,non-toxic
157143,d950b8867fa4b4c6,"Kevin McKenzie 

Hi. Thanks for your message. It's quite easy to move an article. Just click on the 'move' box at the top of the page and follow the instructions. It's generally considered better to move pages rather than to create a duplicate article then delete the old one, as the history is then preserved. Check out WP:MOVE for more details. To delete an article, meanwhile, you can add a [[WP:SPEEDY|speedy deletion template - {{db-}} followed by a specific request. For example, in the case of a biography, it would be {{db-bio}}, or {{db-redirect}} for a redirect. Hope this helps. Cheers",0,0,0,0,0,0,non-toxic
148069,4645825554d587d0,"""::YOU have described, the modus operandi of one self described supported of the Democratic Party , Gamailiel as had years to hone his """"finely tuned kraft"""" of bias, steering, and snarky comments, while he wields the ban button to any one he is scared off. His history in this is unquestioned. His Hypocrisy knowns no bounds.  Him and his cadra of """"meat puppets"""" have long histories of """"Owning"""" WP:OWN and abusing of process and power for his (their) own political ends ( plaining stated on his own talk page """"ready to fuck you up old school"""".  In the long run you will hurt wikipedia and your self, due to the high stakes nature of this game, and the fact that you have no morel or logical ethical leg to stand on.

""",1,0,1,0,0,0,toxic
80458,d74a2400ab4b2f4c,""":Umm...looking at your previous history, I see no reason why you have the right to lodge a complaint. I personally issued an apology on your talk page, and in no way was I """"trying to ban you"""". Please, be more civil. Cheers. (Talk) 

""",0,0,0,0,0,0,non-toxic
91385,f45f958ed52df180,"""*::I've outlined some of my reasoning here and on other pages. Everything I've done has been with the goal of helping Wikipedia. At this point, I don't feel the need to continue debating this point. I feel the block was completely appropriate, but, quite honestly, is a bit of a technicality. Obviously her edits will be monitored closely from here on out (if she edits at all, which I doubt). I'm dropping this matter entirely, and I hope you will do the same.  

""",0,0,0,0,0,0,non-toxic
74686,c7cdc929eaffdb7a,"categories 

thanks for fixing the categories on the articles i made...i'm new to the site, so i need all the help i can get.",0,0,0,0,0,0,non-toxic
102029,2203126fb50bfa6f,"Umair Ashraf ('Flores hymn') is the Departmental anthem of Flores, (Flores Department) which is an Administrative Division of the country of Uruguay.

Cultural note

Uruguay is notable that as well as its national anthem, various of its departments have also adopted their own anthems in an effort to promote civic identity and responsibility.

Writer and composer

The words and music of the anthem are written by Danilo Pallares Echeverría.

Description

The hymn consists of three stanzas, two of eight lines and one of nine lines. 

They describe and celebrate the Flores Department's beauty and the achievements of its people. These are linked to the patriotic values of the Uruguayan nation. 

Beyond Uruguay, universal values of humanity are evoked as being encapsulated in the Flores Department.

References

See also

 Music of Uruguay
 National Anthem of Uruguay

Category:Uruguayan music",0,0,0,0,0,0,non-toxic
84415,e1c2def77960a093,"Help me clean up an article 

hey help me clean up this article. http://en.wikipedia.org/wiki/Sri_lanka_Armed_forces_Conduct_during_war

Please add images, remove unwanted material. thanks.",0,0,0,0,0,0,non-toxic
108003,4155aebfa0d99a29,"""
Well, you're using criteria that you have decided constitute a legitimate decision procedure for establishing whether something is Israeli. Content decisions can't be made that way here. I have a decision procedure that enables me to decide who is an idiot and yet annoyingly I am not allowed to deploy it in articles about living people who clearly meet the criteria. ''' - talk''' """,1,0,0,0,0,0,toxic
143424,ff091899e5dc6062,"Suck it dry. 

(My balsack.)",1,0,1,0,0,0,toxic
38683,6735eac5393c1e8d,"""

That was an appeal for arbitration.  Your response was to block me and call me """"fringe"""".  Despite what you think in your pea bvrain, believers in religion are NOT a """"fringe"""".  That is only your bigoted, nazi-like attitude against religions you don't like, which you sir have now exposed for the entire world to see.  /talk/ """,1,0,0,0,0,0,toxic
150314,6a33b2a8a66f5794,"Come and go, Gun Powder Ma
Hey, Gun Powder Ma, if you don't reply the questions that people put forwarded, as you seems to came in and left without discussing after inserted your materials, if that's so your edits will be removed. Thanks",0,0,0,0,0,0,non-toxic
