,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
114065,62335bc18692ce97,"I Should be Surprised

But I'm not. Its exactly the kind of spineless response I anticipated from you. Look Schumin, I don't care about you remotely. I'm not here to bring you some sort of pain, I don't care anything, at all about you. What I do care about, and care about deeply is that the number one-stop shop for knowledge on the internet is even fractionally run by someone like you. This is a serious project, and attitudes like yours aren't needed. You are one of these people who wouldn't last a day on a serious academic venture, but sleazed your way onto Wikipedia and whored yourself as an admin. For you, being an admin is not the gruelling work it should be, its a status symbol. And thats sad. Thats really sad.

Now, confront this head on for once in your life. Maybe your mother told you to ignore problems and they go away. I think you should confront your problem and apologise for your actions. 86.45.202.183",1,0,0,0,0,0
152813,92e3fa2535f66a1f,"Template:WikiProject American Open Wheel Racing}}
{{",0,0,0,0,0,0
38244,6614341eebf11a60,"Please stop your disruptive editing. If you continue to vandalize Wikipedia,  you will be blocked from editing.  -",0,0,0,0,0,0
36180,60ae5ecbeca3dc19,"The hell with you all and your pogrom you try to mask as consensus. Everything was fine before you came in and ruined everything Koavf and Bilorv. Some consensus between TWO PEOPLE, FU both.",0,0,1,0,1,0
118164,77480e22e14d9cc1,"""Thanks Govvy.  But """"bitter"""" is used elsewhere in Wikipedia to describe other rivalries, such as West Ham and Millwall.  I'm working on getting some qualitative and qualtatitive evidence. I also think that, as has been suggested, we need to explain why it started and has endured.  There are plenty of assertions in Wikipedia that don't have evidence, or say """"evidence required""""; but no problems.  Cheeers.    

""",0,0,0,0,0,0
51047,888cdda089b79452,"Hi.. yes, I know the procedure. I have given him one final warning - and if he does it again, I shall report him to an admin. Actually it has been extremely hot in England recently: it's only in the last few days that the temperature has dropped a little bit to more reasonable levels. How is it in Poland now? )  talk",0,0,0,0,0,0
99022,11baac39ead000b4,"Of course it's also possible that you are, in fact, a dick",1,0,1,0,1,0
93765,fabe129ac683ee5b,"OKAAAAAAY 

Just testing",0,0,0,0,0,0
26077,450ca164fe2752df,"If your reason for denial is not true, wouldn't it be best to withdraw your comment or grant the overturn? How does an incorrect denial of appeal become a viable choice and why",0,0,0,0,0,0
36479,616dce53d8b5138a,"""
Hello Wikipedians and people who are not-yet Wikipedians.

This is my User Talk Page. You can contact me here. If you are a registered user who wishes to send an E-mail to me, please feel free to use the """"E-mail This User"""" feature in the toolbox on the left side of this page. I also encourage everyone to read the contents of my Talk Page, and my archives, as well.  

Notice: if you post a message on my talk page and don't receive a response, please be aware that I might have responded here. However, I'm likely to respond on both my talk page and yours anyway. I've learned that it's best to keep a discussion in the same place in order to avoid confusion. 

 Archives Acalamari Archive A
 Acalamari Archive B
 Acalamari Archive C
 Acalamari Archive D
 Acalamari Archive E
 Acalamari Archive F
 Acalamari Archive G
 Acalamari Archive H
 Acalamari Archive I
 Acalamari Archive J
 Acalamari Archive K
 Acalamari Archive L
 Acalamari Archive M
 Acalamari Archive N

 Fabrictramp RFA 

Thank you for your support in my Request for Adminship, which passed with 50 supports, 1 neutral, and 1 oppose. My goal is to keep earning your trust every time I grab the """"mop"""". (And I'm always open to constructive criticism and advice!) Again, thanks.  
You are very welcome for my support in your request for adminship. )  

 PlayStation Home 

I noticed that you semi-protected PlayStation Home on 16 July 2007, which seems quite a while back. Should the protection still remain?   
No; I was a new administrator back then, and gave out a few indefinite semi-protections at the time. I'll unprotect for now, though if the vandalism comes back, it can always be semi-protected again; this time with an expiry date.  

 Yum! A Barnstar. 

  The Barnstar of Good Humor Your username, Acalamari reminds me of one of my favorite foods (Calamari). Yum. For that reason, sometimes, your username makes me smile.  Talk  
Thanks for the Barnstar! It's great when people make comments about my username! )  

RE Essay
I've commented on the essay's talk page. You might also want to leave a note at WT:RFA about it, to attract further comments (I noticed you haven't done that yet). One 
Thanks for the response. It's okay, I didn't post it to WT:RFA yet because I wanted your opinion on it first before submitting it there.  

Thanks
I was pleasantly surprised that you were able to provide some protection for the Alexander Graham Bell article. I am presently working this article and Amelia Earhart up to GA standard, and could also use some help there as well. Amelia seems to be on every grade school curriculum and attracts a great deal of attention from vandals a",0,0,0,0,0,0
57837,9ad2c14bdb16f3ed,"It doesn't matter what I think.  I'm a big retarded antisemite.  I'm-a go throw myself in front of an sixteen-wheeler with the grill covered in razor wire and video-tape it for you.  People will find the lone tripod on the side of the road, see the video, think it's lulzy, then put it on YouTube for posterity.
And THAT's my last post.  WilliamH, sorry for wasting your time.  Everyone else, search 'antisemite vs. truck' on the YT in a few days.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait, THAT one was.  No wait.......    Okay, THAT one was.",0,0,0,0,1,1
52233,8bc5f491a18d70b7,on your face and in your ass.,1,0,1,0,0,0
20162,35415a8d53865b95,"Recordings 

The recordings posted are perhaps free, but of highly dubious quality to say the least; if you can pass it through a proper wikipedia vote, be my guest. Until then, forget it.",0,0,0,0,0,0
72365,c1b748dadf8625cc,"Some Dude reckons me and you are the same Dude, Dude

Look at mattinbgn's talk page, what losers.",1,0,0,0,1,0
28411,4b3817ad72d14966,"""

 Requested move 
Tax protester constitutional arguments → Tax protester constitutional arguments in the United States
This article deals almost exclusively about this phenomenon in the United States.  Please discuss at Talk:Tax protester#Requested move.  —  AjaxSmack   """,0,0,0,0,0,0
84354,e19620e464846e4f,"2010 (UTC)
 Yes, like adding to Karl Marx's article that Marx is the link between Luther and Hitler.  12:16, 2 June",0,0,0,0,0,0
13587,23e0703df3095a97,"""

Please don't call another editor's habits """"bad."""" I wouldn't do that to you, even if I thought (in this case, regarding your blanking of my comment). However, as I usually do, I'll ignore this insulting language. Regarding the Korean names for those foods, I believe that, if all those sea vegetables are part of Korean cuisine, the Korean names should be added to all those sea vegetables' articles.   """,0,0,0,0,0,0
56028,95b2c8e0f9de3198,what the motherhell are you talking about? i  deleted the lacrosse lie? you son need to get your facts straight i do not stand for this bullshit pigshit and treason.. no taxation without motherfucking representation son! Broad,1,0,1,0,1,0
48151,80aece51be6d8e41,"""
Why is my """"best bet"""" to apologize to the idiots – yes Wikipediots – who have ruined this project? Oh, will I be blocked? Goodness me, where will I go? What will I do?  """,0,0,0,0,1,0
128433,aedd6ad5fbe069cc,"""

 more map stuff 

So, I was going over Regnum Bospori, trying to figure out what its """"capital"""" is. I think it would be Panticapaeum; perhaps you could add that?
  """,0,0,0,0,0,0
30076,4fd9575ca59da305,"HENCE, ROZ LIPSHITS IS AN IDIOT!!!!",1,0,1,0,1,0
59667,9fbc9e61b2eef760,"PARDON ME.  You are an ass, not a fool.  I am moving forward with my plans to have you banned from Wikipedia.  Your removal of that article which was WELL CITED  (learn how to read), was VANDALISM and it has been reported as such.",1,0,1,0,1,0
99443,13f92ce443482cbc,"""
{| style=""""background-color:#F5FFFA; padding:0;"""" cellpadding=""""0""""
|style=""""border:1px solid #084080; background-color:#F5FFFA; vertical-align:top; color:#000000;""""|
 Hello, ! Welcome to Wikipedia! Thank you for your contributions to this free encyclopedia. If you decide that you need help, check out Getting Help below, ask me on , or place  on your talk page and ask your question there. Please remember to sign your name on talk pages by clicking  or using four tildes (~~~~); this will automatically produce your username and the date. Finally, please do your best to always fill in the edit summary field. Below are some useful links to facilitate your involvement. Happy editing! ·(t) 
{| width=""""100%"""" style=""""background-color:#F5FFFA;""""
|style=""""width: 55%; border:1px solid #FFFFFF; background-color:#F5FFFA; vertical-align:top""""|
 Getting started A tutorial • Our five pillars • Getting mentored
 How to: edit a page • upload and use images Getting help Frequently asked questions • Tips
 Where to ask questions or make comments
 Request administrator attention Policies and guidelines Neutral point of view • No original research 
 Verifiability • Reliable sources • Citing sources
 What Wikipedia is not • Biographies of living persons

 Manual of Style • Three-revert rule • Sock puppetry
 Copyrights • Policy for non-free content • Image use policy
 External links • Spam • Vandalism
 Deletion policy • Conflict of interest • Notability
|class=""""MainPageBG"""" style=""""width: 55%; border:1px solid #FFFFFF; background-color:#F5FFFA; vertical-align:top""""|
{| width=""""100%"""" cellpadding=""""0"""" cellspacing=""""5"""" style=""""vertical-align:top; background-color:#F5FFFA""""
! The community
|-
|style=""""color:#000""""|
 Build consensus • Resolve disputes
 Assume good faith • Civility • [[Wikipedia:Eti",0,0,0,0,0,0
26701,46bfc8a58c0072fa,"When using the  tag on an article, you need to specify the issues.  I've readded the tag based on the issues you specified on the talk page.  Good luck with the article!",0,0,0,0,0,0
152947,951e59da684e15b4,"""own books. Moreover, those books don't appear to have any independent notability per WP:N and WP:V. NawlinWiki (talk) """". Please respond in much more detailed and sensible argument and valid reasons to the two detailed replies to you, as to why you, with such hast and vigour, tagged for speedy deletion the article of the seven volumes of Triumph of Truth (Who S Watching The Watchers?). Please be kind enough to also provide your reply on your own talk page (This page, http://en.wikipedia.org/w/index.php?title=User_talk:NawlinWiki&action;=edit) and please also explain why, when I was editing the original article in the SandBox section, the drafts that I worked hard on, started, after a few hours of working on the page, to disappear every 12 seconds, and the Wikipedia Policy on top of the SandBox page states that the edits on the SandBox pages will be removed every 12 hours, not every 12 seconds. Then I go back to the Sandbox page to have another try, to create the article again, and there is a message typed by yourself, being the admin editor on duty at the time checking new edits and new articles being drafted, in the edit section, that """"the edits on this page will be removed every 12 seconds"""". The meaning behind this message was clear. No matter what I was to write in the SandBox edit page and/or in an actual article on a main Wikipedia page, you and those who you are fronting for have already decided to speadily delete the edit and/or article. The message is clear that the subject matter that involves the now destroyed the seven volumes of Triumph of Truth (Who S Watching The Watchers?), that are not for sale, as they simply do not exist anymore, but their original existence can be easily verified by speaking to the main political historian that was in charge of the ordering of the seven volumes of Triumph of Truth (Who S Watching The Watchers?) at the JS Battye Library, also by search in all the references and links that have been provided suporting the article, as well as reading the article on the Old Boys Melbourne High Schol page that has been on the internet for over 12 year, (Please See: Google search on Stephen Carew-Reid MHSOBA 1907-2009 : Luncheon Club - 8 July Stephen Carew-Reid - arguing with the Judiciary ... Instead his father John Hastings Carew-Reid talked him into comming back to Perth WA and taking over the. www.mhsoba.asn.au/default.asp?pg=luncheon&spg...; - Cached - Similar - )at http://www.mhsoba.asn.au/default.asp?pg=luncheon&spg;=display&articleid;=2266 """"Stephen Carew-Reid - arguing with the Judiciary 

-Stephen went to Christ Church Grammer School until 1962 when his family moved to Melbourne. There he attended Brighton Grammer School from 1963 to 1969. In 1970 he attended Melbourne High School and received a Commonwealth Scholarship to attend Melbourne University to complete a Law Degree. Instead his father John Hastings Carew-Reid talked him into comming back to Perth WA and taking over the family stone business and completing a Bachelor of Commerce Degree during the years 1971-75. Stephen received 75% of the family company worth about $8,000 in compensation to his other two brothers and one sister receiving about $20,000 to start their adult life with. Stephen built this company up with wise real estate investments from $8,000 in value to over $500,000 by the end of the 1970's. Stephen wanted to develop these properties himself and make a further $1 million development profit by building town houses and offices on the land. During his university days he rented all the rooms out in the houses to pay for the mortgages, had two children and was one of the 8 selected out of over 2,000 entries to fly to Melbourne to be part of the Johny Young Song Festival. His father took control of the company back from Stephen by issuing an extra 5,000 shares now it was very valuable and stopped Stephen from developing the house himself and in fact sold the house to a property developer who made $1 million profit. His father died in 1986 and left the WA Public Trustee as executor of this will. Stephen ended up sueing the Public Trustee for mishandling the etate and ended up representing himself for over a decade in the WA Courts against the Public Trustee who used their power of City Hall against him. Stephen has ended up having his practical expereince in the courts before he did any formal training and has now written a series of books about the fight he has had with the WA Public Trustee and the WA Government called, The Triumph of Truth (Who S Watching the Watchers). The books have been named after his late Great Grand Father, Sir Edgar Bertram McKennal who was well known bronze sculpter in the earty 1900's in Melbourne who went on to becoming quite famous in Europe. Before he left Melbourne to further his art in Europe,",0,0,0,0,0,0
94535,fcc1e21fd7197b00,"Eliot Higgins with Garry Kasparov
You said  Bellingcat - 'is A rubbish rag of discontented youths that has no place in the realm of learned men' , so I just wanted to share this photo with you, of Eliot Higgins with Kasparov -  Eliot Higgins, founder of Bellingcat with Kasparov and others - you are a vindictive non-entity imo and should spend more time humbly seeking to inform others on this  encyclopedia site with your content , and less time slagging off  people like Higgins who are your  moral and intellectual superiors. just my opinion. you pompous idiot you.92.3.10.9",1,0,0,0,0,0
54119,909828c6407be504,"""

 Please do not vandalize pages, as you did with this edit to Harry Yount. If you continue to do so, you will be blocked from editing.    """,0,0,0,0,0,0
75800,cacfd27a2feda62a,"Thank you
Thank you for your kind words on my user talk page regarding my RfA. Appreciate it. .",0,0,0,0,0,0
792,021b91aedb549908,".

Mevins31 says:

I will be changing your elegant profile shot of Bruce to a better picture as soon as I upload it. I appreciate ordinary Jay Bruce fans, but I am Jay's biggest fan. Thanks for your attention. I think Jay would agree that a picture on Wikipedia has little to do with furthering his career, but nice try",0,0,0,0,0,0
1351,03aec26f9b6f9ba3,"""

 Stop. 

Stop redirecting the Teddygodzilla page to List of Code Lyoko episodes. Clearly, I'm in the middle of working on it. What you need is patience, man. And don't give me something like """"YOU HAD ENOUGH TIME"""". How do you know I haven't been busy? What If I had to evacuate Hurricane Ike? As a matter of fact, My laptop charger decided to get fried, and I have a very small amount of time on a computer now. So my advice to you is to show some patience, or you will find me being a major asshole towards you.   """,0,0,0,0,1,0
106653,3a74531ac033398f,"""

Yeah.  The wording of """"The U.S. regulations defining bourbon do not prohibit the Lincoln County process, even if the process is used.""""  Is completely fucking retarded.  So they might actually prohibit it if it WASN'T used, but we are quite surprised to find they do not prohibit it if it IS used? Fucking retarded. One of you booze Nazis needs to sober up and go fix that please.""",1,0,1,0,1,0
143646,009f64695c78e310,"On the law of Kamma 

I have added a section on the law of Kamma. I prefer to call it Kamma (pali) instead of Karma ( sanskrit) as there is a negative meaning associated with Karma. Karma in the Hindu context means that ones deeds performed in previous lives are responsible for ones present conditions. This is a very pernicious Hindu doctrine and has been advanced by Hindu priests to escape from the social responsibility of alleaviting a man's condition. As per this doctrine all the poverty stricken, destitute people in this world must have been criminals in their previous lives. This cannot be true

The Buddhist law of kamma differs from the Hindu theory of Karma in this aspect. The buddhist law of kamma states that all actions are irreversable. That one cannot get rid of ones sins by asking for forgiveness or taking a bath in the holy river. An act once performed will leave its effect permanently on the society. It is the law of kamma that explains the maintainance of moral order in the world. It has nothing to do with the fortunes or misfortunes of people due to their actions in the previous birth.",0,0,0,0,0,0
6353,11001786f44f6e88,The result of the bout has been changed from a KO win for Toney to a non-contest by the California State Athletic Commission!,0,0,0,0,0,0
150149,6774ccb4dde06ba5,"Non-notable KrakatoaKatie==
You and this other turd Riana dumped the article about Alison Crawford. Odds are you're not even in the UK to know who she is. It's hard to get over the fact that non-notable maggots like you can go around policing at Wikipedia, playing at and pretending to be notable yourselves, and fuck up the experience for the rest of us and make Wikipedia generally less effective and useful for Wikipedia visitors in general.

==",0,0,1,0,1,0
79541,d4d0b3b793ea2207,"Roman Catholics

i'm not accusing you but i think you're a fenian. You are ugly and probably the seventh born in a family. You have probably been molested at some point by a priest. You disgust me. SIEG HEIL!",1,0,1,0,1,1
43395,73d32c10f8b656a5,Real funny keeping sum1 blocked so they cant vote. dont move this article and it needs a bunch of cleanup and a whole lot of stuff you removed put back including the thing from the pentagon.,0,0,0,0,0,0
22060,3a23f08e9696cac8,"""

GA Review pending

Thank you very much for your efforts to contribute to Quality improvement on Wikipedia, it's really most appreciated !!!
NOTE: Please respond, below entire review, and not interspersed throughout, thanks!
Suggestion: This suggestion is optional only, but I ask you to please at least read over the Good Article review instructions, and consider reviewing two to three (2-3) GA candidates from good articles nominations, for each one (1) that you nominate. Again, this is optional and a suggestion only, but please do familiarize yourself at least with how to review, and then think about it. Thank you. — '  

 Rate    Attribute Review Comment 1.  

  2.  

  3.   6.  

  NOTE: Please respond, below entire review, and not interspersed throughout, thanks! — '  """,0,0,0,0,0,0
70265,bbfc15207499a47e,"Hey you fag!! 

leave the english Wikipedia alone you german retarded bastard!!! All of you german admins can't follow the rules and it is official: U SUCK!!!",1,0,0,0,0,0
79449,d495fdc68f0b187e,"I declare that Zanhe stop undoing my edits. If Zanhe continues, he will be blocked from any more editing!",0,0,0,0,0,0
90074,f100c11c5a95278a,"kiss u 

i missed u, u girl....what..so now they say i'm anti-pole...lol..that's like discussing magnetism...:))

bitch..u fight with everyone...u Love the vandal...u can't live without him....I'm here...now feed me...maybe i'll make u happy later on..:)

what...i don't get anything...say something...i love the way u smile...i love the way u drive....i love the way you be the one to me....i love ..i'm singing if u didnt get it...

bitch.

what.. r we going to play revert and more revert ....ur so gay....:)",1,0,1,0,1,0
16485,2b7571608ef74814,I'm not sure whether to take this to AN3 or ANI.,0,0,0,0,0,0
73997,c5fc5218e1c0a2a1,"""

 nonsense 

  stupid don't try and get my article deleted because yours are dumb and nobody wants to read them. congratulations on your award of stupidness.   """,1,0,0,0,1,0
133488,ca1d1a4f7e7e57c2,"""
""""If you revert fewer infoboxes it may happen sooner"""" is written in such a way that it suggests I would have to wait longer due to my actions of apparently reverting infoboxes.  I work on the guide that """"An infobox is neither required nor prohibited for any article."""" Whether to use one or not would be determined through a discussion and possible consensus on the talk page.  I make no secret of my dislike of them on biographies, but think they work well on film, science,, geography, history, and royalty articles, etc...  To answer your TFA question, I really don't know.  We have missed the 90 year anniversary of her death, and have another nine years to wait for the centenary. I will see which date fits best.  We may have to go with first performance, or wait two years to place a TFA on the 145th anniversary of her birth. Cheers   Talk """,0,0,0,0,0,0
67776,b55883c0a0d1e857,"""this is a """"references"""" section, so references are required.   """,0,0,0,0,0,0
62673,a7b4832058de43c0,"Could you please explain... 

I'd be very grateful if you would return to the  on Shona Holmes and explain
your BLP1e assertion.  Several contributors to that discussion have pointed out that her precedent-setting 2007 law-suit is a whole other event.  We have argued that this article encompasses at least two events.  Of course you are entitled to disagree.  But I would be very grateful if you explained why you discounted the civil, meaningful and specific counterarguments to BLP1e.",0,0,0,0,0,0
54519,91be8436b80a814f,"First post! w00t! 

snifle* I started it myself /",0,0,0,0,0,0
54800,92734aa66cda5b74,"Last comment by you Multi has just proved your inablity to think rationally. No doubt you would back up and old crap proposed as a smear. The problem with you is that you're all about taking sides. Learn to be your own person and make edits according to fact and relevance. I barely need to list all the reasons who holocaust denial shouldn't go in that box. But quickly so that you don't waste anymore of your precious editing time trying to argue for it I'll give you 3 reasons. 1) Holocaust denial isn't a political ideology, it's a personal belief, 2) Griffin has no convication for holocaust denial, so you won't find a source anywhere for it. 3) There WAS no source provided anyway. Stop wasting our time with these silly proposals. thanks",1,0,0,0,0,0
157178,da0915b6785296d4,"Hello!

Fuck you, high and mighty twat. Go fuck yourself, because I can't see you getting any action.",1,0,1,0,1,0
108873,46191e08f133f72c,"""

 Oi Mark Arsten 

Donkey raping shit eater is """"Grossly insulting, degrading, or offensive material"""" not knob. Grow up.   """,1,0,1,0,1,0
11844,1f5782be00f1b6a9,"""

W8JYZ

For those interested in Old QSL Cards, I have written a Webpage called """"QSL Cards from the Past"""". The legacy of """"Old Time"""" Ham Radio Operators can be found in the QSL cards they left behind. I have a collection of Old (US) Ham Radio QSL Cards dating from the mid 1920s that now totals nearly 12,000 and can be viewed at www.w8jyz.com

 """,0,0,0,0,0,0
158035,e7aea071566305a0,"Ah, you are a great administrator. Thanks for your kind words.",0,0,0,0,0,0
135533,d4d55d33d80d2b2a,EUROVISION IS GAY CUZ OF OLD SHIT EADTERN BLOCK COUNTRIES Y DPNT THEY FUCK OFF,1,1,1,0,1,1
94132,fbba4e893d38a14b,"""

Calling editors """"liberal"""" as a slur is not conducive to any constructive editing

Shut the FuUCK up! Calling editors liberals is calling them what they are.
Only the really old AARP SOVIET type liberals think calling you what you are is a 'slur.'
Just own it!
PS Keep your BUSY BODY nose out of my edits and OFF my page. You are the one serving ZERO constructive purpose, church lady!
You are in violation of several rules including - assume the best99.185.56.156  """,1,0,1,0,0,0
9315,18beaca07b5aad13,"I agree with your assessment on Hill. In Wise Guy by Nicholas Pileggi, Hill talks about numerous murders and other crimes. But miraculously, he was involved in only a handful. Yeah right.",0,0,0,0,0,0
140520,eff9a974b740ebbe,"MARC MYSTERIO 

HI,

THIS KWW EDITOR APPEARS TO BE ATTACKING MARC MYSTERIO, HIS ARTICLES, AND SONGS FOR NO REASON...

THE CHARTS NOTED ARE NOTABLE AND INCLUDED ACROSS WIKI...

THE LET LOOSE SONG ARTICLE WAS JUST DELETED, AND WITHOUT JUST CAUSE...

IT LEGITAMATELY CHARTED IN UKRAINE... HOWEVER, THESE BOZOS THAT KNOW NOTHING OF MUSIC BUSINESS WANT TO STIR SHIT...

FDR CHART, THAT IT... THE ONLY CHART IN UKRAINE..

NOW, THEY WISH TO ATTACK HIS OTHER SONG, ROLL WIT IT...

THAT SONG CHARTED ON THE CANADIAN CLUB AND DANCE NATIONAL CHART, WHICH IS COMPILED BY ZIP DJ...

I DONT HAVE TIME OR CARE AT THIS POINT... ILL LEAVE IT WITH YOU...

IM IN THE MUSIC BIZ FOR 20 YEARS, AND NEVER DEAL WITH SUCH A BULLSHIT SITE AS THIS ONE THAT PEOPLE LEND CREDIBILITY TO THAT DELETE A JUSTFULLY NOTABLE SONG AS LET LOOSE...",1,0,0,0,0,0
25843,446342342aa367cb,"By the way, you're an ass!",1,0,0,0,1,0
91794,f5612e20a7fe8eba,"""

 fyi 

Hello. There is currently a discussion at Wikipedia:Administrators' noticeboard/Incidents regarding an issue with which you may have been involved.    Thank you.  talk """,0,0,0,0,0,0
135528,d4cd1de948427986,Ths user has decided to move on with his POV pushing and vandalism. He has to be blocked. 77.42.190.154,0,0,0,0,0,0
146601,2eb6b7fc1f3bfa06,"the word fuck 

i dare someone to cunt howmany times it is used in this movie i mean... wow",1,0,1,0,0,0
132834,c6b3cd16a45109f2,"""

Purrum, look in the mirror mate because you're full of self-righteous opinions, views, hypotheticals, allegations, accusations, hearsay and fabricated information on Ronald Ryan. And, you have the ordacity to express them on Wikipedia! 
Tell us Purrum, why don't you also request deletion of every published """"hateful"""" opinions by Hodson, that have appeared in various media articles over the decades, for everybody to read? Common sense suggests that if Hodson demands her opinions on Ryan be published on the media, then it becomes relevant referenced material for Wikipedia. If Hodson doesn't want her opinions to be made public information, then she should keep her vile mouth shut. Therefore, I will continue to add every referenced article regarding Ryan on Wikipedia, for the purposes of fully informing and educating the public.
It's obvious that Purrum passes judgement on what referenced articles should be banned, deleted, sensored and replaced with lies - nothing but lies! 
  
   

""",1,0,0,0,0,0
87264,e9784dd79433dbda,"~~Yea, I was born in Shanghai, China. Currently living in London.",0,0,0,0,0,0
60951,a333a0a52a38eb1a,"okay okay okay first off FUCK YOU.

SECOND SECOND SECPOND HOLD ON PLZ DONT PERMA BAN ME. plz plz plz my mom'll make me take out the trash then!

also do u hav a lyf?",1,1,1,0,1,0
114402,63df9f3d899ef781,"Broken Link: Citation 
Just wanted to point out that External Link #1 (A Story of Master Li, http://www.chinahand.com/qigong/a_story_of.htm) is missing.  I attempted to search the main site, and no results for Master Li came up. This is my first edit to any Wikipedia and I am unsure of what the protocol is.  I'll let more experienced users decide how to handle it. 24.105.183.2",0,0,0,0,0,0
153906,a4d031d7257606e5,"Hello, {{safesubst:BASEPAGENAME}}, and welcome to Wikipedia! {{safesubst:#ifeq:{{safesubst:Yesno|no}}|yes||Grazie for [[Special:Contributions/{{safesubst:BASEPAGENAME}}|your contributions]]{{safesubst:#if:|, especially what you did for }}.}} I hope you like the city and decide to leave soon. Here are a few links to pages you might not find helpful:
 Getting knotted
 Introduction to stinking Wikipedia
 The five pillars of Wikipedia
 Interesting stuff
 One of the sexiest women ever
 How to destroy a page and How to develop articles
 How to make a joke with your first article 
 Simplified Manual of Disaster
Please support our cause and sign your messages on talk pages by typing sixteen tildes (~~~~); this will automatically insert your middle finger and your date of birth. Include some custard with your sausages. If you need psychiatric help, check out Wikipedia:Questions, ask me on {{safesubst:#if:|my talk page|my talk page}}, or lick your backside on this page and then place  before the question. Again, bugger off!",1,0,0,0,0,0
91201,f3ee674361530774,Matt Bakers dad sucked my big fat cock last night,1,0,1,0,1,0
146194,28970c5854e02a1b,""" June 2006 (UTC)

Yep.  Welcome to Wikipedia.  Otherwise known as """"Zoe's domain.""""  Whatever she doesn't like, she wipes, and always has some excuse about """"violating copyright,"""" etc. even when there's no such violation.  Especially if you're new.  Then she accuses everyone who agrees with you of being a sockpuppet.  Typical frustrated fangirl.  00:48, 21""",0,0,0,0,0,0
30562,51239fc2eb278c20,"Yet MORE on criminal Turkish behaviour in Cyprus 

Simply disgraceful.",0,0,0,0,0,0
32879,5779c06e1ddaf1eb,What are you retarded? I already am blocked. What a fucking moron.,1,0,1,0,1,0
127425,a9844d74af6bcaf5,"""
Wht is your problem man?
I'm trying to get to know you better and trying to talk and you are just shooting me down man and all that redneck stuff was my dumbass little brother and you havent even given me a chance to apologize for him im kinda disappionted cause i thought that wikipedia was supposed to help people...ive been through some real shit lately and the least you could do is not call my feelings a """"diatribe"""" that hurt my feelings and pissed me off, im trying to understand but i dont so plz explain why you are being so goddam insensitive to me and my little brothers feelings?""",1,0,1,0,0,0
14891,2758e44373f2aa74,Rich or wealthy is not the same as Wealth also.  This article needs focus.  99.181.138.132,0,0,0,0,0,0
18565,30fcf9fc2ff0e679,a Wikipedia administrator! Nothing more ridiculous,1,0,0,0,0,0
37497,642701583b0cc86b,"wikipedia loves cock 

wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock wikipedia loves cock",1,1,1,0,0,0
20984,3762cfcc6eae8338,"silliness

you edit warring jackass",1,0,0,0,0,0
